utc,filter,pm,lat,lon
1323818878,2.5,0.041,37.813332,-122.297695
1323818879,2.5,0.038,37.813338,-122.297697
1323818880,2.5,0.036,37.813342,-122.2977
1323818881,2.5,0.037,37.813343,-122.2977
1323818882,2.5,0.037,37.813332,-122.297707
1323818883,2.5,0.035,37.813322,-122.2977
1323818884,2.5,0.032,37.813312,-122.297688
1323818885,2.5,0.032,37.813307,-122.297683
1323818886,2.5,0.031,37.813303,-122.297682
1323818887,2.5,0.031,37.81331,-122.297685
1323818888,2.5,0.032,37.813317,-122.297688
1323818889,2.5,0.032,37.813323,-122.297687
1323818890,2.5,0.032,37.813325,-122.297685
1323818891,2.5,0.033,37.813328,-122.29769
1323818892,2.5,0.034,37.813327,-122.297693
1323818893,2.5,0.033,37.813323,-122.297693
1323818894,2.5,0.033,37.813317,-122.297693
1323818895,2.5,0.034,37.81331,-122.297693
1323818896,2.5,0.033,37.813305,-122.297695
1323818897,2.5,0.032,37.8133,-122.297693
1323818898,2.5,0.03,37.813305,-122.29769
1323818899,2.5,0.031,37.81331,-122.29768
1323818900,2.5,0.033,37.813305,-122.297668
1323818901,2.5,0.03,37.813293,-122.29766
1323818902,2.5,0.029,37.813282,-122.297643
1323818903,2.5,0.029,37.813263,-122.29763
1323818904,2.5,0.03,37.813248,-122.297617
1323818905,2.5,0.031,37.813238,-122.297602
1323818906,2.5,0.03,37.813238,-122.297587
1323818907,2.5,0.031,37.813238,-122.297575
1323818908,2.5,0.03,37.813233,-122.29756
1323818909,2.5,0.03,37.813242,-122.297545
1323818910,2.5,0.03,37.813247,-122.29753
1323818911,2.5,0.031,37.81325,-122.297513
1323818912,2.5,0.03,37.813237,-122.297507
1323818913,2.5,0.029,37.813225,-122.297498
1323818914,2.5,0.029,37.813212,-122.297492
1323818915,2.5,0.029,37.813205,-122.29748
1323818916,2.5,0.03,37.813193,-122.297463
1323818917,2.5,0.03,37.813183,-122.297453
1323818918,2.5,0.031,37.813188,-122.297442
1323818919,2.5,0.029,37.813195,-122.297437
1323818920,2.5,0.029,37.813198,-122.297438
1323818921,2.5,0.028,37.813202,-122.297445
1323818922,2.5,0.03,37.813197,-122.297455
1323818923,2.5,0.031,37.813193,-122.297458
1323818924,2.5,0.03,37.81319,-122.29746
1323818925,2.5,0.032,37.813192,-122.29746
1323818926,2.5,0.032,37.813193,-122.29746
1323818927,2.5,0.03,37.813198,-122.29746
1323818928,2.5,0.03,37.813197,-122.297452
1323818929,2.5,0.029,37.813198,-122.297442
1323818930,2.5,0.03,37.813198,-122.297433
1323818931,2.5,0.031,37.813198,-122.297427
1323818932,2.5,0.029,37.813183,-122.297418
1323818933,2.5,0.028,37.813175,-122.297408
1323818934,2.5,0.03,37.813162,-122.297397
1323818935,2.5,0.03,37.813145,-122.297387
1323818936,2.5,0.029,37.81314,-122.29737
1323818937,2.5,0.028,37.813135,-122.297353
1323818938,2.5,0.028,37.813133,-122.297335
1323818939,2.5,0.03,37.813125,-122.29732
1323818940,2.5,0.03,37.813118,-122.297307
1323818941,2.5,0.028,37.81311,-122.297295
1323818942,2.5,0.029,37.813105,-122.297283
1323818943,2.5,0.028,37.813105,-122.297272
1323818944,2.5,0.027,37.813105,-122.297258
1323818945,2.5,0.027,37.813092,-122.29725
1323818946,2.5,0.028,37.813087,-122.297237
1323818947,2.5,0.028,37.81308,-122.297223
1323818948,2.5,0.029,37.813075,-122.29721
1323818949,2.5,0.029,37.813072,-122.297202
1323818950,2.5,0.028,37.813067,-122.297192
1323818951,2.5,0.03,37.813063,-122.297178
1323818952,2.5,0.03,37.813053,-122.297167
1323818953,2.5,0.027,37.813053,-122.297155
1323818954,2.5,0.029,37.81305,-122.297142
1323818955,2.5,0.031,37.813045,-122.297132
1323818956,2.5,0.029,37.813035,-122.297122
1323818957,2.5,0.028,37.813028,-122.297113
1323818958,2.5,0.028,37.813017,-122.297105
1323818959,2.5,0.029,37.813015,-122.29709
1323818960,2.5,0.028,37.813015,-122.297077
1323818961,2.5,0.029,37.813017,-122.29706
1323818962,2.5,0.029,37.813005,-122.297047
1323818963,2.5,0.029,37.812998,-122.297033
1323818964,2.5,0.027,37.812992,-122.29702
1323818965,2.5,0.027,37.812985,-122.297008
1323818966,2.5,0.027,37.812978,-122.296995
1323818967,2.5,0.029,37.812972,-122.296982
1323818968,2.5,0.029,37.812962,-122.29697
1323818969,2.5,0.03,37.812957,-122.296955
1323818970,2.5,0.029,37.812952,-122.296938
1323818971,2.5,0.029,37.812945,-122.296925
1323818972,2.5,0.03,37.812938,-122.29691
1323818973,2.5,0.029,37.812933,-122.296897
1323818974,2.5,0.028,37.812928,-122.296883
1323818975,2.5,0.028,37.812923,-122.296873
1323818976,2.5,0.029,37.812917,-122.29686
1323818977,2.5,0.029,37.812907,-122.296847
1323818978,2.5,0.028,37.812895,-122.296833
1323818979,2.5,0.028,37.812885,-122.296817
1323818980,2.5,0.028,37.812868,-122.296805
1323818981,2.5,0.028,37.812862,-122.296795
1323818982,2.5,0.028,37.812852,-122.296777
1323818983,2.5,0.028,37.812835,-122.296757
1323818984,2.5,0.029,37.812825,-122.296745
1323818985,2.5,0.029,37.81282,-122.296732
1323818986,2.5,0.029,37.812813,-122.296717
1323818987,2.5,0.029,37.81281,-122.296702
1323818988,2.5,0.027,37.8128,-122.296692
1323818989,2.5,0.026,37.812797,-122.296678
1323818990,2.5,0.027,37.812795,-122.296663
1323818991,2.5,0.028,37.812792,-122.29665
1323818992,2.5,0.031,37.812785,-122.296637
1323818993,2.5,0.027,37.81278,-122.296623
1323818994,2.5,0.028,37.812765,-122.296613
1323818995,2.5,0.028,37.812758,-122.296597
1323818996,2.5,0.028,37.812755,-122.296582
1323818997,2.5,0.027,37.812752,-122.296567
1323818998,2.5,0.028,37.812747,-122.29655
1323818999,2.5,0.028,37.812738,-122.296537
1323819000,2.5,0.029,37.812732,-122.296522
1323819001,2.5,0.03,37.812723,-122.296507
1323819002,2.5,0.028,37.812718,-122.29649
1323819003,2.5,0.028,37.812713,-122.296475
1323819004,2.5,0.03,37.81271,-122.29646
1323819005,2.5,0.03,37.812703,-122.296445
1323819006,2.5,0.03,37.812697,-122.29643
1323819007,2.5,0.03,37.812687,-122.296413
1323819008,2.5,0.028,37.812683,-122.296398
1323819009,2.5,0.029,37.812675,-122.296383
1323819010,2.5,0.029,37.812663,-122.29637
1323819011,2.5,0.028,37.812653,-122.296355
1323819012,2.5,0.027,37.812643,-122.29634
1323819013,2.5,0.029,37.812633,-122.296325
1323819014,2.5,0.03,37.812627,-122.29631
1323819015,2.5,0.029,37.812623,-122.296295
1323819016,2.5,0.027,37.812615,-122.29628
1323819017,2.5,0.028,37.812608,-122.296267
1323819018,2.5,0.028,37.812607,-122.29625
