utc,filter,pm,lat,lon
1357595895,2.5,0.136,37.813328,-122.297635
1357595896,2.5,0.096,37.81333,-122.297625
1357595897,2.5,0.057,37.813327,-122.297628
1357595898,2.5,0.054,37.813322,-122.29763
1357595899,2.5,0.053,37.81332,-122.297637
1357595900,2.5,0.052,37.81332,-122.297637
1357595901,2.5,0.052,37.81331,-122.29763
1357595902,2.5,0.052,37.813308,-122.297632
1357595903,2.5,0.05,37.813305,-122.29763
1357595904,2.5,0.052,37.813292,-122.29763
1357595905,2.5,0.055,37.813285,-122.29763
1357595906,2.5,0.052,37.813275,-122.29762
1357595907,2.5,0.049,37.81327,-122.297618
1357595908,2.5,0.051,37.813263,-122.297617
1357595909,2.5,0.049,37.813262,-122.297615
1357595910,2.5,0.047,37.813265,-122.29761
1357595911,2.5,0.048,37.813253,-122.297605
1357595912,2.5,0.049,37.813237,-122.297597
1357595913,2.5,0.049,37.813232,-122.297588
1357595914,2.5,0.048,37.813238,-122.29758
1357595915,2.5,0.05,37.81324,-122.297577
1357595916,2.5,0.05,37.813235,-122.29757
1357595917,2.5,0.049,37.813237,-122.297575
1357595918,2.5,0.046,37.813233,-122.297568
1357595919,2.5,0.044,37.813228,-122.297553
1357595920,2.5,0.042,37.81322,-122.297538
1357595921,2.5,0.04,37.813218,-122.297532
1357595922,2.5,0.044,37.813213,-122.297522
1357595923,2.5,0.044,37.813212,-122.297515
1357595924,2.5,0.043,37.813213,-122.297512
1357595925,2.5,0.043,37.813217,-122.297503
1357595926,2.5,0.044,37.813212,-122.297488
1357595927,2.5,0.045,37.813212,-122.297477
1357595928,2.5,0.046,37.813205,-122.29746
1357595929,2.5,0.044,37.813202,-122.29745
1357595930,2.5,0.044,37.8132,-122.297437
1357595931,2.5,0.044,37.8132,-122.297427
1357595932,2.5,0.045,37.813205,-122.297418
1357595933,2.5,0.044,37.813205,-122.297418
1357595934,2.5,0.043,37.813203,-122.29741
1357595935,2.5,0.043,37.813192,-122.297405
1357595936,2.5,0.043,37.813185,-122.297403
1357595937,2.5,0.046,37.813185,-122.297398
1357595938,2.5,0.045,37.813177,-122.297388
1357595939,2.5,0.046,37.813173,-122.297373
1357595940,2.5,0.053,37.813172,-122.29737
1357595941,2.5,0.055,37.813168,-122.29737
1357595942,2.5,0.047,37.813162,-122.297365
1357595943,2.5,0.049,37.813148,-122.297357
1357595944,2.5,0.047,37.813147,-122.297348
1357595945,2.5,0.045,37.813138,-122.297337
1357595946,2.5,0.046,37.813138,-122.297327
1357595947,2.5,0.045,37.813133,-122.29732
1357595948,2.5,0.046,37.813122,-122.297308
1357595949,2.5,0.048,37.813113,-122.297298
1357595950,2.5,0.051,37.813107,-122.297285
1357595951,2.5,0.051,37.813102,-122.297275
1357595952,2.5,0.047,37.813105,-122.297267
1357595953,2.5,0.048,37.813102,-122.297255
1357595954,2.5,0.05,37.813087,-122.297243
1357595955,2.5,0.051,37.813083,-122.297237
1357595956,2.5,0.049,37.81308,-122.29723
1357595957,2.5,0.048,37.813065,-122.297218
1357595958,2.5,0.048,37.813053,-122.297203
1357595959,2.5,0.051,37.813038,-122.297192
1357595960,2.5,0.049,37.813012,-122.29717
1357595961,2.5,0.049,37.812997,-122.297152
1357595962,2.5,0.051,37.812995,-122.297138
1357595963,2.5,0.048,37.812988,-122.297125
1357595964,2.5,0.047,37.812987,-122.297113
1357595965,2.5,0.047,37.812993,-122.297102
1357595966,2.5,0.048,37.812987,-122.297088
1357595967,2.5,0.051,37.812982,-122.297077
1357595968,2.5,0.05,37.812982,-122.29708
1357595969,2.5,0.051,37.812973,-122.297068
1357595970,2.5,0.049,37.81295,-122.297045
1357595971,2.5,0.049,37.812937,-122.297027
1357595972,2.5,0.05,37.812928,-122.29701
1357595973,2.5,0.051,37.812917,-122.296998
1357595974,2.5,0.05,37.812903,-122.296985
1357595975,2.5,0.048,37.812893,-122.296977
1357595976,2.5,0.049,37.812887,-122.29697
1357595977,2.5,0.05,37.812882,-122.296957
1357595978,2.5,0.05,37.812875,-122.296945
1357595979,2.5,0.049,37.81287,-122.296933
1357595980,2.5,0.049,37.812862,-122.296922
1357595981,2.5,0.051,37.812857,-122.296908
1357595982,2.5,0.052,37.812848,-122.296893
1357595983,2.5,0.052,37.812845,-122.296882
1357595984,2.5,0.05,37.812837,-122.296868
1357595985,2.5,0.048,37.812828,-122.296853
1357595986,2.5,0.048,37.812823,-122.296843
1357595987,2.5,0.05,37.812807,-122.296825
1357595988,2.5,0.051,37.812793,-122.296808
1357595989,2.5,0.05,37.812785,-122.296792
1357595990,2.5,0.047,37.81278,-122.29678
1357595991,2.5,0.048,37.812775,-122.296768
1357595992,2.5,0.048,37.812773,-122.296758
1357595993,2.5,0.05,37.812755,-122.296747
1357595994,2.5,0.051,37.812747,-122.296737
1357595995,2.5,0.05,37.812745,-122.296725
1357595996,2.5,0.049,37.81274,-122.296713
1357595997,2.5,0.049,37.812742,-122.296702
1357595998,2.5,0.049,37.812742,-122.296693
1357595999,2.5,0.049,37.812743,-122.296683
1357596000,2.5,0.05,37.812747,-122.296672
1357596001,2.5,0.052,37.812743,-122.296663
1357596002,2.5,0.051,37.81273,-122.296655
1357596003,2.5,0.048,37.812722,-122.296647
1357596004,2.5,0.048,37.812715,-122.296637
1357596005,2.5,0.05,37.812702,-122.296625
1357596006,2.5,0.049,37.8127,-122.296618
1357596007,2.5,0.047,37.812702,-122.296605
1357596008,2.5,0.048,37.812703,-122.296588
1357596009,2.5,0.051,37.81271,-122.29658
1357596010,2.5,0.051,37.812702,-122.296567
1357596011,2.5,0.048,37.812697,-122.296555
1357596012,2.5,0.048,37.812705,-122.296542
