utc,filter,pm,lat,lon
1320176409,2.5,0.005,37.813397,-122.29773
1320176410,2.5,0.006,37.813392,-122.297728
1320176411,2.5,0.006,37.813392,-122.29773
1320176412,2.5,0.005,37.81339,-122.297727
1320176413,2.5,0.006,37.813388,-122.297722
1320176414,2.5,0.007,37.813393,-122.29772
1320176415,2.5,0.006,37.81339,-122.297718
1320176416,2.5,0.006,37.813387,-122.297717
1320176417,2.5,0.007,37.813382,-122.297713
1320176418,2.5,0.008,37.813382,-122.29771
1320176419,2.5,0.006,37.813392,-122.29771
1320176420,2.5,0.006,37.813408,-122.297717
1320176421,2.5,0.007,37.813433,-122.297718
1320176422,2.5,0.005,37.813425,-122.29772
1320176423,2.5,0.005,37.81343,-122.297722
1320176424,2.5,0.005,37.813438,-122.297715
1320176425,2.5,0.006,37.81347,-122.297723
1320176426,2.5,0.007,37.81349,-122.297727
1320176427,2.5,0.008,37.81349,-122.297722
1320176428,2.5,0.009,37.813497,-122.29771
1320176429,2.5,0.007,37.813475,-122.297703
1320176430,2.5,0.006,37.813458,-122.297698
1320176431,2.5,0.007,37.813438,-122.297683
1320176432,2.5,0.006,37.813415,-122.297675
1320176433,2.5,0.005,37.813388,-122.297655
1320176434,2.5,0.005,37.813373,-122.297645
1320176435,2.5,0.005,37.81338,-122.297642
1320176436,2.5,0.005,37.813392,-122.297645
1320176437,2.5,0.005,37.813393,-122.297658
1320176438,2.5,0.005,37.813408,-122.29766
1320176439,2.5,0.005,37.813407,-122.297663
1320176440,2.5,0.005,37.8134,-122.29767
1320176441,2.5,0.006,37.813403,-122.297692
1320176442,2.5,0.006,37.813403,-122.297707
1320176443,2.5,0.005,37.813392,-122.297712
1320176444,2.5,0.006,37.813387,-122.297718
1320176445,2.5,0.006,37.813382,-122.297722
1320176446,2.5,0.006,37.813382,-122.297727
1320176447,2.5,0.006,37.81338,-122.297723
1320176448,2.5,0.006,37.813372,-122.29773
1320176449,2.5,0.005,37.81337,-122.297733
1320176450,2.5,0.005,37.813363,-122.297752
1320176451,2.5,0.005,37.81335,-122.29776
1320176452,2.5,0.006,37.813328,-122.29777
1320176453,2.5,0.005,37.813305,-122.297782
1320176454,2.5,0.006,37.813303,-122.297792
1320176455,2.5,0.005,37.813282,-122.297788
1320176456,2.5,0.005,37.813265,-122.297783
1320176457,2.5,0.006,37.813272,-122.297792
1320176458,2.5,0.005,37.813258,-122.297805
1320176459,2.5,0.006,37.813248,-122.297815
1320176460,2.5,0.006,37.81323,-122.29782
1320176461,2.5,0.006,37.813192,-122.297828
1320176462,2.5,0.006,37.813185,-122.297837
1320176463,2.5,0.006,37.81317,-122.29784
1320176464,2.5,0.005,37.813152,-122.297855
1320176465,2.5,0.006,37.813143,-122.297863
1320176466,2.5,0.006,37.81314,-122.297872
1320176467,2.5,0.005,37.813132,-122.29787
1320176468,2.5,0.005,37.81312,-122.29787
1320176469,2.5,0.005,37.813133,-122.297887
1320176470,2.5,0.005,37.813127,-122.297887
1320176471,2.5,0.006,37.813142,-122.297887
1320176472,2.5,0.006,37.81315,-122.297878
1320176473,2.5,0.005,37.813157,-122.297875
1320176474,2.5,0.005,37.813158,-122.297875
1320176475,2.5,0.005,37.813155,-122.297878
1320176476,2.5,0.005,37.81315,-122.297875
