utc,filter,pm,lat,lon
1308863078,2.5,0.016,37.813302,-122.297697
1308863079,2.5,0.017,37.813303,-122.297695
1308863080,2.5,0.018,37.813305,-122.297693
1308863081,2.5,0.016,37.813307,-122.297693
1308863082,2.5,0.015,37.813308,-122.297692
1308863083,2.5,0.015,37.813312,-122.297688
1308863084,2.5,0.015,37.813315,-122.297687
1308863085,2.5,0.016,37.813317,-122.297685
1308863086,2.5,0.017,37.81332,-122.297682
1308863087,2.5,0.015,37.813322,-122.29768
1308863088,2.5,0.014,37.813323,-122.297678
1308863089,2.5,0.017,37.813323,-122.297677
1308863090,2.5,0.017,37.813325,-122.297675
1308863091,2.5,0.02,37.81332,-122.297672
1308863092,2.5,0.027,37.813312,-122.297667
1308863093,2.5,0.03,37.813305,-122.297657
1308863094,2.5,0.035,37.8133,-122.297645
1308863095,2.5,0.04,37.8133,-122.297635
1308863096,2.5,0.042,37.813298,-122.297623
1308863097,2.5,0.062,37.813295,-122.297612
1308863098,2.5,0.061,37.81329,-122.2976
1308863099,2.5,0.03,37.813287,-122.297588
1308863100,2.5,0.027,37.813283,-122.297578
1308863101,2.5,0.032,37.813282,-122.297567
1308863102,2.5,0.03,37.813278,-122.297555
1308863103,2.5,0.024,37.813272,-122.297543
1308863104,2.5,0.02,37.813262,-122.29753
1308863105,2.5,0.024,37.813252,-122.29752
1308863106,2.5,0.026,37.813245,-122.29751
1308863107,2.5,0.022,37.813242,-122.297497
1308863108,2.5,0.024,37.813242,-122.297483
1308863109,2.5,0.021,37.81324,-122.297472
1308863110,2.5,0.02,37.813237,-122.29746
1308863111,2.5,0.028,37.813235,-122.297445
1308863112,2.5,0.027,37.813233,-122.297432
1308863113,2.5,0.023,37.81323,-122.29742
1308863114,2.5,0.04,37.813225,-122.297408
1308863115,2.5,0.039,37.81322,-122.297398
1308863116,2.5,0.029,37.813217,-122.297388
1308863117,2.5,0.026,37.813212,-122.297378
1308863118,2.5,0.024,37.813207,-122.297368
1308863119,2.5,0.024,37.813202,-122.297357
1308863120,2.5,0.025,37.813197,-122.297345
1308863121,2.5,0.028,37.813192,-122.297333
1308863122,2.5,0.032,37.813185,-122.297322
1308863123,2.5,0.035,37.813183,-122.29731
1308863124,2.5,0.024,37.81318,-122.297298
1308863125,2.5,0.023,37.813175,-122.297285
1308863126,2.5,0.027,37.813172,-122.297272
1308863127,2.5,0.026,37.813167,-122.297258
1308863128,2.5,0.025,37.813163,-122.297243
1308863129,2.5,0.024,37.813158,-122.29723
1308863130,2.5,0.022,37.813153,-122.297217
