utc,filter,pm,lat,lon
1344897142,2.5,0.013,37.813333,-122.297588
1344897143,2.5,0.013,37.813345,-122.297583
1344897144,2.5,0.012,37.813352,-122.297577
1344897145,2.5,0.012,37.81334,-122.297598
1344897146,2.5,0.011,37.813337,-122.297598
1344897147,2.5,0.011,37.81333,-122.297597
1344897148,2.5,0.011,37.813323,-122.29761
1344897149,2.5,0.011,37.813312,-122.29763
1344897150,2.5,0.011,37.81331,-122.297635
1344897151,2.5,0.011,37.813303,-122.297643
1344897152,2.5,0.011,37.813303,-122.297662
1344897153,2.5,0.011,37.813305,-122.29767
1344897154,2.5,0.011,37.813307,-122.297678
1344897155,2.5,0.011,37.813305,-122.297695
1344897156,2.5,0.011,37.813302,-122.297705
1344897157,2.5,0.01,37.813297,-122.297722
1344897158,2.5,0.011,37.813297,-122.29771
1344897159,2.5,0.011,37.8133,-122.297705
1344897160,2.5,0.011,37.813297,-122.297685
1344897161,2.5,0.011,37.813293,-122.29766
1344897162,2.5,0.011,37.813287,-122.297647
1344897163,2.5,0.011,37.813288,-122.297637
1344897164,2.5,0.01,37.813295,-122.297633
1344897165,2.5,0.011,37.813293,-122.297623
1344897166,2.5,0.012,37.813298,-122.297618
1344897167,2.5,0.012,37.813307,-122.29762
1344897168,2.5,0.011,37.813308,-122.297618
1344897169,2.5,0.011,37.813307,-122.297608
1344897170,2.5,0.011,37.813303,-122.2976
1344897171,2.5,0.011,37.8133,-122.29759
1344897172,2.5,0.011,37.81329,-122.297583
1344897173,2.5,0.011,37.813285,-122.297573
1344897174,2.5,0.01,37.813278,-122.297558
1344897175,2.5,0.011,37.813272,-122.29755
1344897176,2.5,0.01,37.813268,-122.297542
1344897177,2.5,0.01,37.81326,-122.297527
1344897178,2.5,0.011,37.813252,-122.297513
1344897179,2.5,0.011,37.81325,-122.297507
1344897180,2.5,0.01,37.813245,-122.2975
1344897181,2.5,0.01,37.813238,-122.297492
1344897182,2.5,0.011,37.81323,-122.297472
1344897183,2.5,0.011,37.813223,-122.297457
1344897184,2.5,0.011,37.81322,-122.297448
1344897185,2.5,0.011,37.813222,-122.297448
1344897186,2.5,0.01,37.813218,-122.29744
1344897187,2.5,0.01,37.81322,-122.297432
1344897188,2.5,0.011,37.813215,-122.297427
1344897189,2.5,0.011,37.81321,-122.297425
1344897190,2.5,0.012,37.813205,-122.29742
1344897191,2.5,0.011,37.8132,-122.297412
1344897192,2.5,0.011,37.813193,-122.2974
1344897193,2.5,0.011,37.81319,-122.29739
1344897194,2.5,0.011,37.813185,-122.297378
1344897195,2.5,0.011,37.813177,-122.297367
1344897196,2.5,0.012,37.813163,-122.297368
1344897197,2.5,0.011,37.813157,-122.297368
1344897198,2.5,0.01,37.813147,-122.297355
1344897199,2.5,0.011,37.81314,-122.297342
1344897200,2.5,0.011,37.81314,-122.297338
1344897201,2.5,0.011,37.813142,-122.29734
1344897202,2.5,0.011,37.813143,-122.297342
1344897203,2.5,0.01,37.813137,-122.297355
1344897204,2.5,0.011,37.813135,-122.297363
1344897205,2.5,0.011,37.813133,-122.29737
1344897206,2.5,0.012,37.813135,-122.297368
1344897207,2.5,0.011,37.813137,-122.297357
1344897208,2.5,0.01,37.813137,-122.297348
1344897209,2.5,0.01,37.813132,-122.297343
1344897210,2.5,0.011,37.813125,-122.29734
1344897211,2.5,0.011,37.813118,-122.297327
1344897212,2.5,0.011,37.813117,-122.297313
1344897213,2.5,0.011,37.813118,-122.297308
1344897214,2.5,0.01,37.813117,-122.297305
1344897215,2.5,0.01,37.813112,-122.29729
1344897216,2.5,0.011,37.813105,-122.297278
1344897217,2.5,0.01,37.813095,-122.297263
1344897218,2.5,0.01,37.813092,-122.297252
1344897219,2.5,0.011,37.813085,-122.297237
1344897220,2.5,0.011,37.81308,-122.297222
1344897221,2.5,0.011,37.813073,-122.297207
1344897222,2.5,0.01,37.81306,-122.29719
1344897223,2.5,0.011,37.813045,-122.297168
1344897224,2.5,0.012,37.813038,-122.297155
1344897225,2.5,0.011,37.813032,-122.297145
1344897226,2.5,0.011,37.813028,-122.297137
1344897227,2.5,0.01,37.813013,-122.29712
1344897228,2.5,0.011,37.813005,-122.29711
1344897229,2.5,0.011,37.812998,-122.297097
1344897230,2.5,0.011,37.812995,-122.297085
1344897231,2.5,0.011,37.813002,-122.297085
1344897232,2.5,0.011,37.813002,-122.29708
1344897233,2.5,0.011,37.812998,-122.297072
1344897234,2.5,0.011,37.812995,-122.29707
1344897235,2.5,0.011,37.812988,-122.297058
1344897236,2.5,0.01,37.812983,-122.29705
1344897237,2.5,0.011,37.812978,-122.29704
1344897238,2.5,0.011,37.812972,-122.297023
1344897239,2.5,0.011,37.812977,-122.297022
1344897240,2.5,0.011,37.812977,-122.297012
1344897241,2.5,0.011,37.812972,-122.297002
1344897242,2.5,0.01,37.812965,-122.29699
1344897243,2.5,0.011,37.812953,-122.296988
