utc,filter,pm,lat,lon
1347304605,2.5,0.037,37.81334,-122.297675
1347304606,2.5,0.035,37.813342,-122.297675
1347304607,2.5,0.033,37.81334,-122.29768
1347304608,2.5,0.033,37.813352,-122.297683
1347304609,2.5,0.032,37.813357,-122.29768
1347304610,2.5,0.03,37.813353,-122.29768
1347304611,2.5,0.03,37.813357,-122.297677
1347304612,2.5,0.029,37.813352,-122.297673
1347304613,2.5,0.029,37.81336,-122.297668
1347304614,2.5,0.029,37.813362,-122.297665
1347304615,2.5,0.028,37.813363,-122.297665
1347304616,2.5,0.029,37.813358,-122.29766
1347304617,2.5,0.031,37.813343,-122.29765
1347304618,2.5,0.029,37.813342,-122.297643
1347304619,2.5,0.028,37.813347,-122.297643
1347304620,2.5,0.028,37.81335,-122.297648
1347304621,2.5,0.028,37.813353,-122.297652
1347304622,2.5,0.029,37.813355,-122.297652
1347304623,2.5,0.029,37.813358,-122.297652
1347304624,2.5,0.027,37.813358,-122.297653
1347304625,2.5,0.029,37.813358,-122.297653
1347304626,2.5,0.034,37.813362,-122.297652
1347304627,2.5,0.036,37.813365,-122.297647
1347304628,2.5,0.033,37.813348,-122.297642
1347304629,2.5,0.03,37.81335,-122.297643
1347304630,2.5,0.03,37.813347,-122.297645
1347304631,2.5,0.031,37.813337,-122.297648
1347304632,2.5,0.03,37.81333,-122.297657
1347304633,2.5,0.031,37.813325,-122.297663
1347304634,2.5,0.033,37.813327,-122.297667
1347304635,2.5,0.029,37.81332,-122.297672
1347304636,2.5,0.029,37.813318,-122.297675
1347304637,2.5,0.029,37.813308,-122.297678
1347304638,2.5,0.029,37.813313,-122.297678
1347304639,2.5,0.027,37.813313,-122.297677
1347304640,2.5,0.025,37.813315,-122.297668
1347304641,2.5,0.027,37.81331,-122.297658
1347304642,2.5,0.027,37.813313,-122.297652
1347304643,2.5,0.027,37.813307,-122.297642
1347304644,2.5,0.028,37.813303,-122.297633
1347304645,2.5,0.028,37.813298,-122.297622
1347304646,2.5,0.028,37.813293,-122.297607
1347304647,2.5,0.028,37.81329,-122.297592
1347304648,2.5,0.027,37.813282,-122.297578
1347304649,2.5,0.027,37.813275,-122.297567
