utc,filter,pm,lat,lon
1319132592,2.5,0.009,37.813333,-122.297702
1319132593,2.5,0.056,37.81333,-122.297703
1319132594,2.5,0.077,37.813327,-122.297702
1319132595,2.5,0.043,37.813322,-122.2977
1319132596,2.5,0.028,37.813322,-122.297695
1319132597,2.5,0.026,37.81332,-122.297693
1319132598,2.5,0.026,37.813322,-122.297692
1319132599,2.5,0.028,37.813323,-122.297693
1319132600,2.5,0.028,37.813325,-122.297692
1319132601,2.5,0.025,37.813325,-122.297688
1319132602,2.5,0.025,37.813327,-122.297685
1319132603,2.5,0.024,37.813327,-122.297683
1319132604,2.5,0.025,37.813332,-122.29768
1319132605,2.5,0.025,37.813328,-122.297677
1319132606,2.5,0.025,37.81333,-122.297673
1319132607,2.5,0.024,37.813337,-122.297668
1319132608,2.5,0.024,37.813345,-122.297667
1319132609,2.5,0.023,37.813343,-122.297663
1319132610,2.5,0.023,37.813342,-122.297662
1319132611,2.5,0.024,37.813335,-122.29766
1319132612,2.5,0.025,37.813337,-122.297662
1319132613,2.5,0.023,37.81334,-122.297667
1319132614,2.5,0.022,37.813342,-122.297667
1319132615,2.5,0.024,37.813343,-122.297668
1319132616,2.5,0.023,37.813352,-122.297667
1319132617,2.5,0.022,37.81336,-122.297665
1319132618,2.5,0.024,37.813362,-122.297665
1319132619,2.5,0.024,37.813367,-122.297665
1319132620,2.5,0.022,37.813373,-122.297665
1319132621,2.5,0.039,37.813377,-122.297667
1319132622,2.5,0.043,37.81338,-122.297668
1319132623,2.5,0.024,37.813382,-122.297672
1319132624,2.5,0.022,37.81338,-122.297672
1319132625,2.5,0.021,37.813387,-122.297667
1319132626,2.5,0.022,37.813385,-122.29766
1319132627,2.5,0.022,37.813383,-122.297662
1319132628,2.5,0.021,37.813383,-122.297662
1319132629,2.5,0.022,37.81338,-122.297658
1319132630,2.5,0.023,37.813375,-122.297657
1319132631,2.5,0.023,37.813377,-122.297657
1319132632,2.5,0.023,37.813377,-122.297655
1319132633,2.5,0.023,37.81337,-122.297655
1319132634,2.5,0.023,37.813362,-122.297658
1319132635,2.5,0.023,37.813358,-122.297658
1319132636,2.5,0.022,37.813362,-122.297662
1319132637,2.5,0.021,37.813357,-122.297663
1319132638,2.5,0.02,37.81336,-122.297658
1319132639,2.5,0.021,37.81337,-122.297658
1319132640,2.5,0.021,37.813367,-122.297658
1319132641,2.5,0.022,37.813357,-122.297662
1319132642,2.5,0.022,37.813352,-122.297673
1319132643,2.5,0.021,37.813348,-122.297672
1319132644,2.5,0.022,37.81335,-122.297672
1319132645,2.5,0.022,37.813338,-122.297668
1319132646,2.5,0.022,37.813328,-122.297663
1319132647,2.5,0.021,37.813322,-122.297643
1319132648,2.5,0.021,37.813308,-122.297637
1319132649,2.5,0.022,37.813298,-122.297625
1319132650,2.5,0.023,37.813293,-122.297608
1319132651,2.5,0.023,37.81329,-122.297593
1319132652,2.5,0.021,37.813282,-122.297595
1319132653,2.5,0.021,37.813273,-122.297578
1319132654,2.5,0.023,37.813268,-122.297557
1319132655,2.5,0.022,37.813265,-122.297542
1319132656,2.5,0.022,37.813258,-122.297532
1319132657,2.5,0.021,37.813243,-122.29754
1319132658,2.5,0.022,37.813238,-122.297525
1319132659,2.5,0.021,37.813237,-122.297508
1319132660,2.5,0.022,37.813233,-122.2975
1319132661,2.5,0.022,37.813227,-122.297493
1319132662,2.5,0.021,37.813222,-122.297487
1319132663,2.5,0.021,37.813215,-122.297483
1319132664,2.5,0.021,37.813208,-122.297475
1319132665,2.5,0.023,37.8132,-122.297467
1319132666,2.5,0.022,37.813195,-122.297455
1319132667,2.5,0.022,37.813187,-122.297448
1319132668,2.5,0.022,37.81318,-122.297437
1319132669,2.5,0.021,37.813177,-122.297418
1319132670,2.5,0.021,37.813172,-122.297412
1319132671,2.5,0.022,37.813167,-122.297403
1319132672,2.5,0.022,37.81316,-122.297395
1319132673,2.5,0.022,37.813157,-122.29738
1319132674,2.5,0.023,37.813152,-122.297368
1319132675,2.5,0.023,37.813148,-122.297355
1319132676,2.5,0.023,37.813143,-122.297342
1319132677,2.5,0.023,37.81314,-122.297327
1319132678,2.5,0.021,37.813135,-122.297317
1319132679,2.5,0.022,37.81313,-122.297307
1319132680,2.5,0.023,37.813123,-122.297292
1319132681,2.5,0.021,37.813107,-122.297282
1319132682,2.5,0.021,37.813098,-122.297272
1319132683,2.5,0.022,37.813092,-122.29726
1319132684,2.5,0.022,37.813088,-122.297245
1319132685,2.5,0.022,37.813083,-122.297233
1319132686,2.5,0.023,37.81308,-122.297223
1319132687,2.5,0.022,37.813078,-122.297212
1319132688,2.5,0.021,37.813075,-122.297202
1319132689,2.5,0.022,37.813072,-122.29719
1319132690,2.5,0.022,37.813067,-122.297177
1319132691,2.5,0.022,37.81306,-122.297167
1319132692,2.5,0.021,37.813055,-122.297155
1319132693,2.5,0.021,37.813048,-122.297147
1319132694,2.5,0.021,37.813043,-122.29714
1319132695,2.5,0.021,37.81304,-122.297128
1319132696,2.5,0.021,37.813033,-122.297118
1319132697,2.5,0.02,37.813025,-122.297112
1319132698,2.5,0.02,37.813013,-122.297102
1319132699,2.5,0.022,37.813002,-122.297093
1319132700,2.5,0.022,37.812995,-122.297095
1319132701,2.5,0.021,37.812993,-122.297097
1319132702,2.5,0.022,37.812993,-122.297098
1319132703,2.5,0.021,37.812993,-122.297098
1319132704,2.5,0.02,37.812992,-122.297102
1319132705,2.5,0.02,37.812993,-122.2971
1319132706,2.5,0.021,37.812995,-122.297095
1319132707,2.5,0.022,37.812993,-122.297097
1319132708,2.5,0.021,37.81299,-122.297097
1319132709,2.5,0.022,37.812983,-122.297098
1319132710,2.5,0.021,37.812978,-122.297092
1319132711,2.5,0.021,37.812973,-122.297078
1319132712,2.5,0.021,37.812967,-122.297065
1319132713,2.5,0.022,37.812958,-122.29705
1319132714,2.5,0.021,37.812955,-122.297037
1319132715,2.5,0.021,37.812952,-122.297023
1319132716,2.5,0.023,37.812948,-122.297012
1319132717,2.5,0.024,37.812943,-122.297002
1319132718,2.5,0.023,37.81294,-122.296992
1319132719,2.5,0.023,37.812935,-122.296983
1319132720,2.5,0.022,37.81293,-122.296968
1319132721,2.5,0.021,37.812922,-122.296963
1319132722,2.5,0.022,37.812917,-122.29696
1319132723,2.5,0.023,37.81291,-122.296955
1319132724,2.5,0.022,37.81291,-122.296935
1319132725,2.5,0.022,37.812912,-122.296915
1319132726,2.5,0.022,37.81291,-122.296903
1319132727,2.5,0.022,37.812905,-122.296895
1319132728,2.5,0.021,37.812903,-122.296883
1319132729,2.5,0.021,37.812903,-122.296868
1319132730,2.5,0.022,37.812895,-122.296863
1319132731,2.5,0.023,37.81289,-122.296855
1319132732,2.5,0.022,37.812887,-122.29684
1319132733,2.5,0.022,37.81288,-122.29683
1319132734,2.5,0.021,37.812877,-122.29682
1319132735,2.5,0.021,37.812867,-122.296813
1319132736,2.5,0.022,37.812855,-122.296802
1319132737,2.5,0.021,37.812847,-122.296783
1319132738,2.5,0.021,37.812838,-122.296775
1319132739,2.5,0.021,37.812833,-122.29676
1319132740,2.5,0.021,37.812828,-122.296745
1319132741,2.5,0.021,37.812825,-122.29673
1319132742,2.5,0.021,37.812823,-122.296712
1319132743,2.5,0.021,37.812818,-122.296702
1319132744,2.5,0.022,37.81281,-122.296692
1319132745,2.5,0.021,37.812805,-122.296683
1319132746,2.5,0.022,37.812798,-122.296673
1319132747,2.5,0.021,37.812793,-122.296663
1319132748,2.5,0.02,37.81279,-122.296647
1319132749,2.5,0.021,37.812787,-122.296632
1319132750,2.5,0.022,37.81278,-122.296622
1319132751,2.5,0.021,37.812768,-122.296612
1319132752,2.5,0.023,37.812765,-122.2966
1319132753,2.5,0.023,37.812762,-122.296587
1319132754,2.5,0.022,37.812762,-122.296568
1319132755,2.5,0.021,37.812755,-122.296553
1319132756,2.5,0.021,37.812752,-122.296545
