utc,filter,pm,lat,lon
1326151151,2.5,0.084,37.813308,-122.297713
1326151152,2.5,0.083,37.813308,-122.297713
1326151153,2.5,0.086,37.813313,-122.297715
1326151154,2.5,0.086,37.813312,-122.297715
1326151155,2.5,0.083,37.813308,-122.297718
1326151156,2.5,0.088,37.813308,-122.297718
1326151157,2.5,0.09,37.813303,-122.297717
1326151158,2.5,0.089,37.813305,-122.297703
1326151159,2.5,0.09,37.813297,-122.297698
1326151160,2.5,0.086,37.813302,-122.297692
1326151161,2.5,0.087,37.81331,-122.297675
1326151162,2.5,0.086,37.813313,-122.297668
1326151163,2.5,0.081,37.813318,-122.297658
1326151164,2.5,0.079,37.813325,-122.297647
1326151165,2.5,0.082,37.813332,-122.297633
1326151166,2.5,0.085,37.813333,-122.297617
1326151167,2.5,0.081,37.813327,-122.297618
1326151168,2.5,0.078,37.813328,-122.297607
1326151169,2.5,0.078,37.813318,-122.297602
1326151170,2.5,0.083,37.813317,-122.297598
1326151171,2.5,0.087,37.813312,-122.297607
1326151172,2.5,0.091,37.813328,-122.297603
1326151173,2.5,0.104,37.81334,-122.297595
1326151174,2.5,0.101,37.813342,-122.297592
1326151175,2.5,0.097,37.81334,-122.29759
1326151176,2.5,0.094,37.813332,-122.29759
1326151177,2.5,0.095,37.813323,-122.297592
1326151178,2.5,0.097,37.813332,-122.297588
1326151179,2.5,0.099,37.813335,-122.297595
1326151180,2.5,0.098,37.813327,-122.297607
1326151181,2.5,0.096,37.813322,-122.297615
1326151182,2.5,0.096,37.813322,-122.297618
1326151183,2.5,0.097,37.813323,-122.29762
1326151184,2.5,0.093,37.813328,-122.297625
1326151185,2.5,0.089,37.813333,-122.297632
1326151186,2.5,0.089,37.813327,-122.297635
1326151187,2.5,0.092,37.813318,-122.29764
1326151188,2.5,0.094,37.813313,-122.297647
1326151189,2.5,0.089,37.813302,-122.297657
1326151190,2.5,0.088,37.8133,-122.297658
1326151191,2.5,0.092,37.813303,-122.297645
1326151192,2.5,0.092,37.813302,-122.297637
1326151193,2.5,0.092,37.813297,-122.297637
1326151194,2.5,0.091,37.813293,-122.297642
1326151195,2.5,0.09,37.813293,-122.297643
1326151196,2.5,0.09,37.813293,-122.297645
1326151197,2.5,0.091,37.813292,-122.297648
1326151198,2.5,0.09,37.81329,-122.297652
1326151199,2.5,0.09,37.813288,-122.297653
1326151200,2.5,0.087,37.813288,-122.297653
1326151201,2.5,0.089,37.813287,-122.297655
1326151202,2.5,0.091,37.813287,-122.297657
1326151203,2.5,0.09,37.813287,-122.297652
1326151204,2.5,0.089,37.8133,-122.297635
1326151205,2.5,0.088,37.8133,-122.297633
1326151206,2.5,0.086,37.8133,-122.297632
1326151207,2.5,0.087,37.8133,-122.297632
1326151208,2.5,0.088,37.8133,-122.297632
1326151209,2.5,0.092,37.8133,-122.297632
1326151210,2.5,0.094,37.8133,-122.29763
1326151211,2.5,0.092,37.8133,-122.29763
1326151212,2.5,0.092,37.8133,-122.29763
1326151213,2.5,0.092,37.8133,-122.29763
1326151214,2.5,0.09,37.8133,-122.297628
1326151215,2.5,0.091,37.8133,-122.297628
1326151216,2.5,0.093,37.813298,-122.297627
1326151217,2.5,0.093,37.813298,-122.297625
1326151218,2.5,0.093,37.813298,-122.297625
1326151219,2.5,0.091,37.813298,-122.297623
1326151220,2.5,0.091,37.813297,-122.297623
1326151221,2.5,0.094,37.813297,-122.297623
1326151222,2.5,0.095,37.813297,-122.297622
1326151223,2.5,0.093,37.813295,-122.297622
1326151224,2.5,0.092,37.813297,-122.297622
1326151225,2.5,0.092,37.813297,-122.297622
1326151226,2.5,0.091,37.813298,-122.297622
1326151227,2.5,0.091,37.813297,-122.29762
1326151228,2.5,0.092,37.813293,-122.297612
1326151229,2.5,0.093,37.813285,-122.297597
1326151230,2.5,0.092,37.813285,-122.297585
1326151231,2.5,0.092,37.813282,-122.297573
1326151232,2.5,0.094,37.813275,-122.297558
1326151233,2.5,0.092,37.813267,-122.297542
1326151234,2.5,0.087,37.813262,-122.297527
1326151235,2.5,0.082,37.813257,-122.297512
1326151236,2.5,0.083,37.81325,-122.297497
1326151237,2.5,0.086,37.813245,-122.297483
1326151238,2.5,0.085,37.813235,-122.297473
1326151239,2.5,0.083,37.813227,-122.29746
1326151240,2.5,0.081,37.813218,-122.297447
1326151241,2.5,0.082,37.813213,-122.297433
1326151242,2.5,0.084,37.813208,-122.29742
1326151243,2.5,0.083,37.813202,-122.297408
1326151244,2.5,0.082,37.813195,-122.297398
1326151245,2.5,0.081,37.813188,-122.297387
1326151246,2.5,0.079,37.81318,-122.297378
1326151247,2.5,0.081,37.813173,-122.297367
1326151248,2.5,0.08,37.813167,-122.297355
1326151249,2.5,0.08,37.813155,-122.297345
1326151250,2.5,0.085,37.81315,-122.297332
1326151251,2.5,0.089,37.813143,-122.297317
1326151252,2.5,0.088,37.813137,-122.297305
1326151253,2.5,0.088,37.81313,-122.297295
1326151254,2.5,0.088,37.81312,-122.29728
1326151255,2.5,0.09,37.813113,-122.297265
1326151256,2.5,0.088,37.813103,-122.29725
1326151257,2.5,0.089,37.813095,-122.297235
1326151258,2.5,0.089,37.813088,-122.297218
1326151259,2.5,0.086,37.813083,-122.297205
1326151260,2.5,0.085,37.813072,-122.29719
1326151261,2.5,0.086,37.813063,-122.297173
1326151262,2.5,0.084,37.813057,-122.297157
1326151263,2.5,0.084,37.813045,-122.29714
1326151264,2.5,0.083,37.813033,-122.297122
1326151265,2.5,0.083,37.81303,-122.29711
1326151266,2.5,0.083,37.813022,-122.297098
1326151267,2.5,0.086,37.813013,-122.297083
1326151268,2.5,0.088,37.813005,-122.297068
