utc,filter,pm,lat,lon
1364517133,2.5,0.024,37.80522,-122.294853
1364517134,2.5,0.029,37.80522,-122.294857
1364517135,2.5,0.035,37.805213,-122.294853
1364517136,2.5,0.054,37.80521,-122.294852
1364517137,2.5,0.046,37.80522,-122.29486
1364517138,2.5,0.019,37.805233,-122.294875
1364517139,2.5,0.019,37.805238,-122.294875
1364517140,2.5,0.015,37.805243,-122.294882
1364517141,2.5,0.012,37.805243,-122.29488
1364517142,2.5,0.013,37.805242,-122.294877
1364517143,2.5,0.013,37.805237,-122.29487
1364517144,2.5,0.027,37.805242,-122.294878
1364517145,2.5,0.04,37.805248,-122.294877
1364517146,2.5,0.014,37.805252,-122.294882
1364517147,2.5,0.018,37.805255,-122.294885
1364517148,2.5,0.021,37.805257,-122.294892
1364517149,2.5,0.023,37.805265,-122.294902
1364517150,2.5,0.033,37.805277,-122.294905
1364517151,2.5,0.034,37.805283,-122.294905
1364517152,2.5,0.015,37.80529,-122.294907
1364517153,2.5,0.016,37.805293,-122.294903
1364517154,2.5,0.016,37.805298,-122.294902
1364517155,2.5,0.016,37.805303,-122.2949
1364517156,2.5,0.014,37.805317,-122.294892
1364517157,2.5,0.014,37.80532,-122.294885
1364517158,2.5,0.014,37.80532,-122.29488
1364517159,2.5,0.02,37.805312,-122.294872
1364517160,2.5,0.025,37.805313,-122.294867
1364517161,2.5,0.021,37.805317,-122.294863
1364517162,2.5,0.018,37.805318,-122.294855
1364517163,2.5,0.018,37.805318,-122.294845
1364517164,2.5,0.018,37.805318,-122.294833
1364517165,2.5,0.021,37.805317,-122.294825
1364517166,2.5,0.022,37.805317,-122.294813
1364517167,2.5,0.018,37.805318,-122.294803
1364517168,2.5,0.016,37.805325,-122.294787
1364517169,2.5,0.016,37.805335,-122.294775
1364517170,2.5,0.015,37.805343,-122.294765
1364517171,2.5,0.015,37.80535,-122.294758
1364517172,2.5,0.016,37.805353,-122.294745
1364517173,2.5,0.019,37.805352,-122.294745
1364517174,2.5,0.028,37.805353,-122.294743
1364517175,2.5,0.026,37.80536,-122.29474
1364517176,2.5,0.015,37.80537,-122.294735
1364517177,2.5,0.016,37.805377,-122.294742
1364517178,2.5,0.015,37.805388,-122.294748
1364517179,2.5,0.015,37.805397,-122.294742
1364517180,2.5,0.015,37.805405,-122.294748
1364517181,2.5,0.015,37.805413,-122.294755
1364517182,2.5,0.015,37.805417,-122.29476
1364517183,2.5,0.014,37.80542,-122.294772
1364517184,2.5,0.015,37.80542,-122.294777
1364517185,2.5,0.016,37.805422,-122.294788
1364517186,2.5,0.016,37.80543,-122.294798
1364517187,2.5,0.017,37.80544,-122.294797
1364517188,2.5,0.017,37.805445,-122.294798
