utc,filter,pm,lat,lon
1267117284,2.5,0.03,37.813388,-122.2974
1267117285,2.5,0.029,37.813403,-122.29739
1267117286,2.5,0.029,37.813398,-122.297397
1267117287,2.5,0.028,37.813413,-122.297402
1267117288,2.5,0.027,37.813413,-122.297398
1267117289,2.5,0.027,37.813425,-122.297387
1267117290,2.5,0.029,37.813427,-122.297385
1267117303,2.5,0.029,37.813342,-122.297407
1267117323,2.5,0.027,37.81308,-122.297948
1267117324,2.5,0.027,37.813115,-122.297862
1267117325,2.5,0.026,37.81313,-122.297825
1267117327,2.5,0.028,37.81314,-122.297788
1267117328,2.5,0.026,37.813187,-122.297712
1267117329,2.5,0.026,37.813197,-122.297725
1267117330,2.5,0.027,37.813242,-122.297657
1267117331,2.5,0.027,37.81325,-122.297643
1267117332,2.5,0.026,37.813278,-122.297615
1267117333,2.5,0.028,37.813295,-122.297592
1267117334,2.5,0.029,37.813307,-122.29759
1267117335,2.5,0.027,37.813308,-122.29761
1267117336,2.5,0.027,37.81332,-122.297612
1267117337,2.5,0.027,37.813342,-122.297578
1267117338,2.5,0.027,37.813355,-122.297562
1267117339,2.5,0.026,37.813355,-122.29756
1267117340,2.5,0.026,37.813355,-122.29754
1267117341,2.5,0.027,37.813283,-122.29771
1267117342,2.5,0.027,37.813298,-122.297687
1267117343,2.5,0.025,37.813295,-122.297707
1267117344,2.5,0.025,37.8133,-122.297707
1267117345,2.5,0.025,37.813305,-122.297707
1267117346,2.5,0.026,37.813293,-122.297707
1267117347,2.5,0.026,37.813277,-122.297717
1267117348,2.5,0.026,37.813263,-122.297727
1267117349,2.5,0.025,37.813253,-122.297735
1267117350,2.5,0.025,37.813252,-122.297748
1267117351,2.5,0.024,37.813252,-122.297752
1267117352,2.5,0.025,37.813247,-122.297752
1267117353,2.5,0.025,37.813257,-122.297747
1267117354,2.5,0.025,37.81325,-122.297743
1267117355,2.5,0.025,37.81325,-122.297743
1267117356,2.5,0.025,37.813245,-122.29775
1267117357,2.5,0.026,37.813248,-122.297765
1267117358,2.5,0.028,37.81325,-122.29777
1267117359,2.5,0.028,37.813242,-122.297775
1267117360,2.5,0.027,37.813237,-122.297772
1267117361,2.5,0.026,37.81323,-122.297777
1267117362,2.5,0.026,37.81322,-122.297787
1267117363,2.5,0.027,37.813223,-122.297788
1267117364,2.5,0.026,37.81322,-122.297797
1267117365,2.5,0.027,37.81321,-122.297805
1267117366,2.5,0.03,37.81321,-122.297823
1267117367,2.5,0.032,37.813215,-122.297843
1267117368,2.5,0.027,37.813218,-122.297858
1267117369,2.5,0.028,37.813217,-122.297868
1267117370,2.5,0.028,37.813208,-122.297878
1267117371,2.5,0.026,37.813202,-122.29789
1267117372,2.5,0.027,37.813187,-122.297908
1267117373,2.5,0.026,37.813163,-122.297918
1267117374,2.5,0.027,37.81315,-122.297922
1267117375,2.5,0.026,37.813148,-122.297923
1267117376,2.5,0.026,37.813158,-122.297927
1267117377,2.5,0.026,37.813157,-122.297943
1267117378,2.5,0.028,37.81316,-122.297952
1267117379,2.5,0.027,37.813157,-122.297953
1267117380,2.5,0.026,37.813167,-122.297963
1267117381,2.5,0.027,37.813182,-122.297972
1267117382,2.5,0.028,37.813177,-122.297982
1267117383,2.5,0.027,37.813153,-122.298007
1267117384,2.5,0.027,37.813142,-122.298017
1267117385,2.5,0.028,37.81313,-122.298033
1267117386,2.5,0.027,37.813123,-122.29804
1267117387,2.5,0.028,37.813125,-122.29805
1267117388,2.5,0.028,37.813122,-122.298075
1267117389,2.5,0.026,37.813103,-122.298093
1267117390,2.5,0.026,37.813093,-122.298118
1267117391,2.5,0.029,37.813088,-122.298132
1267117392,2.5,0.025,37.813085,-122.298138
1267117393,2.5,0.026,37.813065,-122.298145
1267117394,2.5,0.027,37.813045,-122.298145
1267117395,2.5,0.028,37.813025,-122.298148
1267117396,2.5,0.025,37.813027,-122.298157
1267117397,2.5,0.025,37.81303,-122.29816
1267117398,2.5,0.026,37.813037,-122.298162
1267117399,2.5,0.03,37.81304,-122.298163
1267117400,2.5,0.031,37.813025,-122.298175
1267117401,2.5,0.025,37.813015,-122.298187
1267117402,2.5,0.026,37.813007,-122.298185
1267117403,2.5,0.025,37.813007,-122.298192
1267117404,2.5,0.025,37.813005,-122.2982
1267117405,2.5,0.027,37.81301,-122.298213
1267117406,2.5,0.027,37.813002,-122.29822
1267117407,2.5,0.027,37.812995,-122.298227
1267117408,2.5,0.025,37.812993,-122.29823
1267117409,2.5,0.024,37.813003,-122.298237
1267117410,2.5,0.026,37.813005,-122.298232
1267117411,2.5,0.025,37.813013,-122.298237
1267117412,2.5,0.024,37.813025,-122.298242
1267117413,2.5,0.024,37.813032,-122.298242
1267117414,2.5,0.023,37.813027,-122.298237
1267117415,2.5,0.024,37.813023,-122.298245
1267117416,2.5,0.024,37.81302,-122.298255
1267117417,2.5,0.026,37.813003,-122.298257
1267117418,2.5,0.024,37.812975,-122.298263
1267117419,2.5,0.024,37.812945,-122.298262
1267117420,2.5,0.026,37.812935,-122.298255
1267117421,2.5,0.026,37.812927,-122.29825
1267117422,2.5,0.027,37.81292,-122.298235
1267117423,2.5,0.026,37.812913,-122.298227
1267117424,2.5,0.024,37.812898,-122.298225
1267117425,2.5,0.023,37.812878,-122.29822
1267117426,2.5,0.023,37.812862,-122.298205
1267117427,2.5,0.024,37.812852,-122.298208
1267117428,2.5,0.024,37.81284,-122.298205
1267117429,2.5,0.024,37.812802,-122.298225
1267117430,2.5,0.023,37.812758,-122.298252
1267117431,2.5,0.024,37.812725,-122.298272
1267117432,2.5,0.026,37.812678,-122.298292
1267117433,2.5,0.027,37.812625,-122.298315
1267117434,2.5,0.028,37.812583,-122.29834
1267117435,2.5,0.028,37.812545,-122.298358
1267117436,2.5,0.027,37.812513,-122.298375
1267117437,2.5,0.024,37.812493,-122.298388
1267117438,2.5,0.023,37.812468,-122.298403
1267117439,2.5,0.024,37.812468,-122.2984
1267117440,2.5,0.024,37.812458,-122.298408
1267117441,2.5,0.025,37.812448,-122.298418
1267117442,2.5,0.024,37.81243,-122.298425
1267117443,2.5,0.024,37.812417,-122.298442
1267117444,2.5,0.025,37.812403,-122.298453
