utc,filter,pm,lat,lon
1267725454,2.5,0.024,37.81312,-122.297743
1267725455,2.5,0.024,37.813122,-122.297738
1267725456,2.5,0.025,37.813123,-122.297742
1267725457,2.5,0.025,37.813122,-122.297745
1267725458,2.5,0.023,37.81312,-122.297747
1267725459,2.5,0.024,37.813118,-122.297753
1267725460,2.5,0.023,37.813113,-122.297763
1267725461,2.5,0.023,37.813117,-122.29777
1267725462,2.5,0.022,37.813113,-122.297778
1267725463,2.5,0.022,37.813112,-122.297787
1267725464,2.5,0.026,37.813107,-122.297793
1267725465,2.5,0.027,37.813108,-122.297802
1267725466,2.5,0.022,37.813112,-122.297798
1267725467,2.5,0.024,37.813105,-122.297798
1267725468,2.5,0.024,37.81311,-122.297797
1267725469,2.5,0.022,37.813107,-122.297798
1267725470,2.5,0.022,37.813108,-122.297797
1267725471,2.5,0.022,37.813115,-122.297803
1267725472,2.5,0.023,37.813123,-122.297802
1267725473,2.5,0.022,37.813125,-122.2978
1267725474,2.5,0.022,37.813128,-122.297795
1267725475,2.5,0.023,37.813125,-122.29779
1267725476,2.5,0.024,37.813122,-122.297788
1267725477,2.5,0.023,37.81312,-122.297792
1267725478,2.5,0.021,37.813117,-122.297795
1267725479,2.5,0.022,37.813118,-122.297803
1267725480,2.5,0.024,37.813123,-122.297807
1267725481,2.5,0.023,37.813122,-122.297808
1267725482,2.5,0.021,37.813117,-122.297812
1267725483,2.5,0.02,37.813122,-122.29782
1267725484,2.5,0.019,37.813125,-122.297817
1267725485,2.5,0.02,37.813132,-122.297822
1267725486,2.5,0.02,37.81313,-122.297822
1267725487,2.5,0.02,37.813128,-122.297823
1267725488,2.5,0.019,37.813127,-122.297823
1267725489,2.5,0.019,37.813123,-122.297823
1267725490,2.5,0.02,37.81312,-122.29782
1267725491,2.5,0.021,37.81312,-122.297817
1267725492,2.5,0.022,37.813115,-122.29782
1267725493,2.5,0.022,37.813118,-122.297817
1267725494,2.5,0.021,37.813125,-122.297812
1267725495,2.5,0.019,37.813128,-122.297808
1267725496,2.5,0.02,37.813135,-122.297803
1267725497,2.5,0.021,37.813145,-122.297803
1267725498,2.5,0.021,37.813153,-122.297795
1267725499,2.5,0.022,37.813157,-122.297795
1267725500,2.5,0.022,37.813147,-122.297788
1267725501,2.5,0.023,37.813137,-122.297802
1267725502,2.5,0.022,37.81313,-122.297802
1267725503,2.5,0.023,37.813122,-122.297805
1267725504,2.5,0.024,37.813127,-122.297805
1267725505,2.5,0.025,37.813133,-122.297808
1267725506,2.5,0.026,37.81314,-122.297807
1267725507,2.5,0.025,37.813158,-122.297805
1267725508,2.5,0.025,37.813178,-122.297805
1267725509,2.5,0.025,37.81319,-122.297813
1267725510,2.5,0.027,37.813188,-122.297825
1267725511,2.5,0.027,37.81319,-122.297822
1267725512,2.5,0.026,37.813188,-122.297812
1267725513,2.5,0.025,37.81318,-122.297812
1267725514,2.5,0.025,37.813175,-122.297813
1267725515,2.5,0.025,37.813162,-122.297813
1267725516,2.5,0.025,37.813148,-122.297805
1267725517,2.5,0.024,37.813142,-122.297797
1267725518,2.5,0.023,37.813137,-122.297793
1267725519,2.5,0.024,37.813143,-122.29779
1267725520,2.5,0.023,37.813152,-122.297778
1267725521,2.5,0.024,37.813152,-122.297767
1267725522,2.5,0.025,37.81315,-122.297762
1267725523,2.5,0.025,37.813155,-122.297765
1267725524,2.5,0.025,37.813155,-122.297768
1267725525,2.5,0.024,37.813162,-122.297778
1267725526,2.5,0.024,37.813163,-122.297778
