utc,filter,pm,lat,lon
1346257756,2.5,0.037,37.813315,-122.297658
1346257757,2.5,0.036,37.813313,-122.29768
1346257758,2.5,0.036,37.81331,-122.297667
1346257759,2.5,0.034,37.813302,-122.297665
1346257760,2.5,0.033,37.813317,-122.297668
1346257761,2.5,0.032,37.813328,-122.297683
1346257762,2.5,0.033,37.813333,-122.29768
1346257763,2.5,0.034,37.81332,-122.297673
1346257764,2.5,0.033,37.813305,-122.297665
1346257765,2.5,0.031,37.813313,-122.297667
1346257766,2.5,0.03,37.81331,-122.297662
1346257767,2.5,0.031,37.813308,-122.297668
1346257768,2.5,0.031,37.813312,-122.297673
1346257769,2.5,0.032,37.81331,-122.297672
1346257770,2.5,0.031,37.81331,-122.29767
1346257771,2.5,0.029,37.813327,-122.297672
1346257772,2.5,0.03,37.813315,-122.297652
1346257773,2.5,0.03,37.813307,-122.29764
1346257774,2.5,0.031,37.813292,-122.297625
1346257775,2.5,0.03,37.813283,-122.297608
1346257776,2.5,0.029,37.813262,-122.29759
1346257777,2.5,0.028,37.813245,-122.297577
1346257778,2.5,0.033,37.81323,-122.297563
1346257779,2.5,0.032,37.813225,-122.297555
1346257780,2.5,0.03,37.813217,-122.297543
1346257781,2.5,0.031,37.813198,-122.297535
1346257782,2.5,0.031,37.813188,-122.297518
1346257783,2.5,0.03,37.813187,-122.297508
1346257784,2.5,0.03,37.813195,-122.297502
1346257785,2.5,0.029,37.813193,-122.297492
1346257786,2.5,0.03,37.813203,-122.297493
1346257787,2.5,0.029,37.813207,-122.297488
1346257788,2.5,0.029,37.813202,-122.297475
1346257789,2.5,0.03,37.8132,-122.297465
1346257790,2.5,0.029,37.813205,-122.297462
1346257791,2.5,0.028,37.813203,-122.297448
1346257792,2.5,0.03,37.813198,-122.297433
1346257793,2.5,0.03,37.8132,-122.297423
1346257794,2.5,0.028,37.813187,-122.297398
1346257795,2.5,0.028,37.813177,-122.297383
1346257796,2.5,0.03,37.813173,-122.297372
1346257797,2.5,0.03,37.813157,-122.29735
1346257798,2.5,0.029,37.813148,-122.297337
1346257799,2.5,0.029,37.813138,-122.297332
1346257800,2.5,0.03,37.813118,-122.297325
1346257801,2.5,0.028,37.813103,-122.297312
1346257802,2.5,0.028,37.813095,-122.297297
1346257803,2.5,0.031,37.81309,-122.297272
1346257804,2.5,0.029,37.813092,-122.297258
1346257805,2.5,0.028,37.813082,-122.29724
1346257806,2.5,0.029,37.813073,-122.297223
1346257807,2.5,0.031,37.813067,-122.297203
1346257808,2.5,0.031,37.813067,-122.297195
1346257809,2.5,0.028,37.813057,-122.297177
1346257810,2.5,0.028,37.813053,-122.297173
1346257811,2.5,0.029,37.813057,-122.297182
1346257812,2.5,0.028,37.81306,-122.297183
1346257813,2.5,0.029,37.813063,-122.297182
1346257814,2.5,0.031,37.813062,-122.29717
1346257815,2.5,0.031,37.813065,-122.297155
1346257816,2.5,0.032,37.813062,-122.297142
1346257817,2.5,0.032,37.813058,-122.297125
1346257818,2.5,0.033,37.813045,-122.297107
1346257819,2.5,0.034,37.813033,-122.297083
1346257820,2.5,0.032,37.813013,-122.297072
1346257821,2.5,0.031,37.812987,-122.297045
1346257822,2.5,0.035,37.812983,-122.297033
1346257823,2.5,0.035,37.812978,-122.297018
1346257824,2.5,0.034,37.812973,-122.297007
1346257825,2.5,0.035,37.812963,-122.296987
1346257826,2.5,0.038,37.812955,-122.296973
1346257827,2.5,0.038,37.812937,-122.296962
1346257828,2.5,0.038,37.812923,-122.296948
1346257829,2.5,0.035,37.812908,-122.29693
1346257830,2.5,0.03,37.812898,-122.296915
1346257831,2.5,0.03,37.812888,-122.2969
1346257832,2.5,0.031,37.812877,-122.296885
1346257833,2.5,0.031,37.81287,-122.296883
1346257834,2.5,0.03,37.812855,-122.296872
1346257835,2.5,0.03,37.812838,-122.296863
1346257836,2.5,0.031,37.812822,-122.296852
1346257837,2.5,0.03,37.812807,-122.296838
1346257838,2.5,0.03,37.8128,-122.296827
1346257839,2.5,0.032,37.812785,-122.296812
1346257840,2.5,0.031,37.812773,-122.296792
1346257841,2.5,0.028,37.812768,-122.296777
1346257842,2.5,0.029,37.812763,-122.296758
1346257843,2.5,0.029,37.812762,-122.296742
1346257844,2.5,0.029,37.81276,-122.296728
1346257845,2.5,0.033,37.812745,-122.296712
1346257846,2.5,0.032,37.812737,-122.296705
1346257847,2.5,0.03,37.812733,-122.29669
1346257848,2.5,0.028,37.812725,-122.29667
1346257849,2.5,0.029,37.812722,-122.296657
1346257850,2.5,0.028,37.81271,-122.296635
1346257851,2.5,0.028,37.812707,-122.29662
1346257852,2.5,0.03,37.812707,-122.296613
1346257853,2.5,0.029,37.812708,-122.296605
1346257854,2.5,0.029,37.812697,-122.296607
1346257855,2.5,0.029,37.812692,-122.296602
1346257856,2.5,0.029,37.812692,-122.296592
1346257857,2.5,0.029,37.812693,-122.29658
1346257858,2.5,0.03,37.812693,-122.296565
1346257859,2.5,0.03,37.812685,-122.296553
1346257860,2.5,0.031,37.812677,-122.296547
1346257861,2.5,0.033,37.812667,-122.296537
1346257862,2.5,0.032,37.812663,-122.29653
1346257863,2.5,0.031,37.812658,-122.29652
1346257864,2.5,0.032,37.81266,-122.29651
1346257865,2.5,0.031,37.812653,-122.2965
1346257866,2.5,0.03,37.812655,-122.296485
1346257867,2.5,0.031,37.812658,-122.296473
1346257868,2.5,0.03,37.81266,-122.29646
1346257869,2.5,0.03,37.812653,-122.29643
1346257870,2.5,0.032,37.812647,-122.2964
1346257871,2.5,0.033,37.812635,-122.29638
1346257872,2.5,0.032,37.81262,-122.296372
1346257873,2.5,0.03,37.812602,-122.296363
1346257874,2.5,0.031,37.812592,-122.296352
1346257875,2.5,0.029,37.812588,-122.296342
1346257876,2.5,0.03,37.812573,-122.29633
1346257877,2.5,0.031,37.812558,-122.29632
1346257878,2.5,0.032,37.812542,-122.296323
1346257879,2.5,0.031,37.812525,-122.296318
1346257880,2.5,0.03,37.812517,-122.29631
1346257881,2.5,0.033,37.812517,-122.296312
1346257882,2.5,0.032,37.812512,-122.296297
1346257883,2.5,0.035,37.812505,-122.296282
1346257884,2.5,0.036,37.812505,-122.29628
1346257885,2.5,0.033,37.812507,-122.296277
1346257886,2.5,0.032,37.812503,-122.296273
1346257887,2.5,0.03,37.812493,-122.296262
1346257888,2.5,0.029,37.812493,-122.296267
1346257889,2.5,0.029,37.812493,-122.296265
1346257890,2.5,0.029,37.812495,-122.296257
1346257891,2.5,0.03,37.812495,-122.296248
1346257892,2.5,0.031,37.81249,-122.296232
1346257893,2.5,0.033,37.812478,-122.296205
1346257894,2.5,0.033,37.812472,-122.296192
1346257895,2.5,0.029,37.81247,-122.296182
1346257896,2.5,0.03,37.812472,-122.296173
1346257897,2.5,0.029,37.812468,-122.296165
1346257898,2.5,0.03,37.812458,-122.296138
1346257899,2.5,0.031,37.812462,-122.296125
1346257900,2.5,0.029,37.81246,-122.29611
1346257901,2.5,0.031,37.812457,-122.296095
1346257902,2.5,0.03,37.81246,-122.296077
1346257903,2.5,0.028,37.812465,-122.296065
1346257904,2.5,0.03,37.812465,-122.296053
1346257905,2.5,0.031,37.81247,-122.29604
1346257906,2.5,0.032,37.812465,-122.29603
1346257907,2.5,0.029,37.812465,-122.296008
1346257908,2.5,0.03,37.812458,-122.295983
1346257909,2.5,0.03,37.812458,-122.295967
1346257910,2.5,0.029,37.812445,-122.295947
1346257911,2.5,0.033,37.812433,-122.295923
1346257912,2.5,0.032,37.812418,-122.295897
1346257913,2.5,0.031,37.812413,-122.295878
1346257914,2.5,0.031,37.812405,-122.295867
1346257915,2.5,0.03,37.812403,-122.295852
1346257916,2.5,0.032,37.812398,-122.29584
1346257917,2.5,0.031,37.812388,-122.29583
1346257918,2.5,0.031,37.812383,-122.295817
1346257919,2.5,0.033,37.812378,-122.29581
1346257920,2.5,0.032,37.812378,-122.295798
1346257921,2.5,0.03,37.81237,-122.295777
1346257922,2.5,0.031,37.812372,-122.295758
1346257923,2.5,0.032,37.812363,-122.295735
1346257924,2.5,0.031,37.812352,-122.295715
1346257925,2.5,0.028,37.812342,-122.2957
1346257926,2.5,0.03,37.81233,-122.295688
1346257927,2.5,0.029,37.812317,-122.295687
1346257928,2.5,0.03,37.81231,-122.295677
1346257929,2.5,0.03,37.812303,-122.29566
1346257930,2.5,0.031,37.812292,-122.295637
1346257931,2.5,0.033,37.812287,-122.29561
1346257932,2.5,0.033,37.812273,-122.295585
1346257933,2.5,0.029,37.812268,-122.295563
1346257934,2.5,0.031,37.812258,-122.295547
1346257935,2.5,0.029,37.812252,-122.295532
1346257936,2.5,0.03,37.812243,-122.295512
1346257937,2.5,0.031,37.812228,-122.295482
1346257938,2.5,0.031,37.81221,-122.295452
1346257939,2.5,0.03,37.812197,-122.295427
1346257940,2.5,0.031,37.812188,-122.295407
1346257941,2.5,0.031,37.81217,-122.295382
1346257942,2.5,0.031,37.81216,-122.29537
1346257943,2.5,0.03,37.812152,-122.29537
1346257944,2.5,0.029,37.812147,-122.295352
1346257945,2.5,0.029,37.812143,-122.295337
1346257946,2.5,0.03,37.812137,-122.295325
1346257947,2.5,0.03,37.812135,-122.295312
1346257948,2.5,0.031,37.81213,-122.295295
1346257949,2.5,0.034,37.812125,-122.29528
1346257950,2.5,0.033,37.812115,-122.295263
1346257951,2.5,0.032,37.812105,-122.295247
1346257952,2.5,0.032,37.8121,-122.295223
1346257953,2.5,0.031,37.8121,-122.295203
1346257954,2.5,0.03,37.812105,-122.295177
1346257955,2.5,0.029,37.812122,-122.295157
1346257956,2.5,0.027,37.812135,-122.295145
1346257957,2.5,0.028,37.812148,-122.295138
1346257958,2.5,0.03,37.812162,-122.29513
1346257959,2.5,0.027,37.812177,-122.295118
1346257960,2.5,0.027,37.81219,-122.295112
1346257961,2.5,0.029,37.812205,-122.295097
1346257962,2.5,0.029,37.812217,-122.29508
1346257963,2.5,0.029,37.812228,-122.295073
1346257964,2.5,0.028,37.812245,-122.29506
1346257965,2.5,0.029,37.81226,-122.295048
1346257966,2.5,0.029,37.81227,-122.295042
1346257967,2.5,0.027,37.812283,-122.295033
1346257968,2.5,0.028,37.812295,-122.29503
1346257969,2.5,0.029,37.812307,-122.295027
1346257970,2.5,0.029,37.812315,-122.295023
1346257971,2.5,0.029,37.812327,-122.295013
1346257972,2.5,0.029,37.81234,-122.295002
1346257973,2.5,0.03,37.812358,-122.294985
1346257974,2.5,0.03,37.812373,-122.294978
1346257975,2.5,0.032,37.812387,-122.294978
1346257976,2.5,0.031,37.8124,-122.294972
1346257977,2.5,0.028,37.812418,-122.294962
1346257978,2.5,0.027,37.812435,-122.294957
1346257979,2.5,0.028,37.812452,-122.294948
1346257980,2.5,0.028,37.812465,-122.294943
1346257981,2.5,0.028,37.812482,-122.294938
1346257982,2.5,0.027,37.812495,-122.294937
1346257983,2.5,0.027,37.812505,-122.294942
1346257984,2.5,0.028,37.812515,-122.294937
1346257985,2.5,0.028,37.81253,-122.294923
1346257986,2.5,0.029,37.812542,-122.294912
1346257987,2.5,0.03,37.812558,-122.294898
1346257988,2.5,0.027,37.81257,-122.294885
1346257989,2.5,0.028,37.812582,-122.294872
1346257990,2.5,0.028,37.812593,-122.294857
1346257991,2.5,0.028,37.812602,-122.294853
1346257992,2.5,0.028,37.812613,-122.294838
1346257993,2.5,0.03,37.812628,-122.29482
1346257994,2.5,0.028,37.81264,-122.294808
1346257995,2.5,0.028,37.812653,-122.294797
1346257996,2.5,0.029,37.812675,-122.294778
1346257997,2.5,0.026,37.812693,-122.294768
1346257998,2.5,0.027,37.812707,-122.294765
1346257999,2.5,0.028,37.812718,-122.294762
