utc,filter,pm,lat,lon
1315935657,2.5,0.028,37.813305,-122.297702
1315935658,2.5,0.029,37.8133,-122.297702
1315935659,2.5,0.029,37.813295,-122.297702
1315935660,2.5,0.028,37.813293,-122.2977
1315935661,2.5,0.029,37.813292,-122.2977
1315935662,2.5,0.029,37.813292,-122.297698
1315935663,2.5,0.029,37.813293,-122.297697
1315935664,2.5,0.029,37.813293,-122.297697
1315935665,2.5,0.03,37.813293,-122.297695
1315935666,2.5,0.031,37.813295,-122.297693
1315935667,2.5,0.03,37.813297,-122.297693
1315935668,2.5,0.03,37.813297,-122.297692
1315935669,2.5,0.03,37.813298,-122.297692
1315935670,2.5,0.029,37.8133,-122.29769
1315935671,2.5,0.029,37.8133,-122.29769
1315935672,2.5,0.029,37.813302,-122.297688
1315935673,2.5,0.029,37.813303,-122.297688
1315935674,2.5,0.028,37.813303,-122.297687
1315935675,2.5,0.027,37.813305,-122.297687
1315935676,2.5,0.029,37.813305,-122.297687
1315935677,2.5,0.029,37.813305,-122.297687
1315935678,2.5,0.028,37.813305,-122.297687
1315935679,2.5,0.028,37.8133,-122.297687
1315935680,2.5,0.028,37.813297,-122.297688
1315935681,2.5,0.028,37.813293,-122.29769
1315935682,2.5,0.029,37.81329,-122.29769
1315935683,2.5,0.028,37.813288,-122.29769
1315935684,2.5,0.028,37.813288,-122.29769
1315935685,2.5,0.027,37.813287,-122.29769
1315935686,2.5,0.028,37.813287,-122.29769
1315935687,2.5,0.028,37.813287,-122.29769
1315935688,2.5,0.03,37.813287,-122.29769
1315935689,2.5,0.028,37.813288,-122.29769
1315935690,2.5,0.029,37.813293,-122.297692
1315935691,2.5,0.029,37.813292,-122.297693
1315935692,2.5,0.028,37.813308,-122.297687
1315935693,2.5,0.028,37.813305,-122.297683
1315935694,2.5,0.028,37.813305,-122.297677
1315935695,2.5,0.028,37.8133,-122.297673
1315935696,2.5,0.027,37.813298,-122.297667
1315935697,2.5,0.03,37.813298,-122.297673
1315935698,2.5,0.03,37.81329,-122.297675
1315935699,2.5,0.027,37.813293,-122.297672
1315935700,2.5,0.027,37.813297,-122.297672
1315935701,2.5,0.028,37.8133,-122.297673
1315935702,2.5,0.027,37.813307,-122.297677
1315935703,2.5,0.026,37.813312,-122.29768
1315935704,2.5,0.026,37.813312,-122.297673
1315935705,2.5,0.027,37.813317,-122.297673
1315935706,2.5,0.026,37.813312,-122.297662
1315935707,2.5,0.026,37.813325,-122.297663
1315935708,2.5,0.026,37.81334,-122.297658
1315935709,2.5,0.026,37.813337,-122.297667
1315935710,2.5,0.027,37.81333,-122.297682
1315935711,2.5,0.026,37.813335,-122.297685
1315935712,2.5,0.025,37.813342,-122.29768
1315935713,2.5,0.025,37.813343,-122.297662
1315935714,2.5,0.026,37.813365,-122.297652
1315935715,2.5,0.027,37.813383,-122.29765
1315935716,2.5,0.026,37.813405,-122.297652
1315935717,2.5,0.026,37.813413,-122.29765
1315935718,2.5,0.025,37.813408,-122.29766
1315935719,2.5,0.027,37.813412,-122.297673
1315935720,2.5,0.026,37.813423,-122.29768
1315935721,2.5,0.025,37.81343,-122.297675
1315935722,2.5,0.026,37.813443,-122.29767
1315935723,2.5,0.027,37.813457,-122.297675
1315935724,2.5,0.027,37.813452,-122.297673
1315935725,2.5,0.026,37.813448,-122.297678
1315935726,2.5,0.026,37.81345,-122.297682
1315935727,2.5,0.027,37.813425,-122.297692
1315935728,2.5,0.026,37.813412,-122.297692
1315935729,2.5,0.027,37.813398,-122.297692
1315935730,2.5,0.029,37.813378,-122.297698
1315935731,2.5,0.029,37.81337,-122.297702
1315935732,2.5,0.028,37.813365,-122.297703
1315935733,2.5,0.029,37.81336,-122.297705
1315935734,2.5,0.028,37.813363,-122.297702
1315935735,2.5,0.027,37.81336,-122.297702
1315935736,2.5,0.026,37.81336,-122.2977
1315935737,2.5,0.027,37.81336,-122.297703
1315935738,2.5,0.027,37.813357,-122.297705
1315935739,2.5,0.027,37.813353,-122.297707
1315935740,2.5,0.027,37.813345,-122.2977
1315935741,2.5,0.027,37.813348,-122.297693
1315935742,2.5,0.026,37.813358,-122.297693
1315935743,2.5,0.027,37.813363,-122.297693
1315935744,2.5,0.026,37.813358,-122.297687
1315935745,2.5,0.027,37.81335,-122.297678
1315935746,2.5,0.027,37.813352,-122.297673
1315935747,2.5,0.026,37.813348,-122.29767
1315935748,2.5,0.028,37.813348,-122.29767
1315935749,2.5,0.027,37.813347,-122.29767
1315935750,2.5,0.028,37.813345,-122.297668
1315935751,2.5,0.027,37.81334,-122.297667
1315935752,2.5,0.027,37.813337,-122.297665
1315935753,2.5,0.026,37.813335,-122.297662
1315935754,2.5,0.025,37.813332,-122.297662
1315935755,2.5,0.025,37.813332,-122.297658
1315935756,2.5,0.027,37.813335,-122.297655
1315935757,2.5,0.027,37.813328,-122.297673
1315935758,2.5,0.027,37.813317,-122.297692
