utc,filter,pm,lat,lon
1332965459,2.5,0.011,37.794058,-122.257455
1332965460,2.5,0.011,37.794095,-122.25745
1332965461,2.5,0.012,37.794117,-122.257462
1332965462,2.5,0.013,37.794122,-122.257455
1332965463,2.5,0.012,37.794227,-122.257348
1332965468,2.5,0.012,37.794847,-122.257388
1332965469,2.5,0.013,37.794893,-122.257333
1332965470,2.5,0.011,37.794795,-122.257358
1332965471,2.5,0.028,37.79469,-122.257377
1332965472,2.5,0.035,37.794812,-122.257308
1332965473,2.5,0.014,37.794203,-122.257468
1332965474,2.5,0.012,37.794102,-122.25745
1332965475,2.5,0.011,37.794205,-122.257415
1332965476,2.5,0.011,37.79415,-122.25745
1332965477,2.5,0.011,37.794203,-122.25742
1332965478,2.5,0.012,37.794237,-122.25741
1332965479,2.5,0.013,37.794325,-122.257367
1332965480,2.5,0.012,37.79453,-122.257277
1332965481,2.5,0.012,37.794145,-122.257363
1332965482,2.5,0.013,37.794257,-122.257352
1332965483,2.5,0.013,37.794228,-122.257363
1332965486,2.5,0.014,37.79445,-122.257357
1332965487,2.5,0.013,37.79429,-122.2574
1332965488,2.5,0.011,37.793675,-122.257703
1332965494,2.5,0.012,37.794365,-122.257323
1332965495,2.5,0.012,37.794668,-122.257217
1332965496,2.5,0.012,37.79461,-122.257203
1332965498,2.5,0.014,37.794522,-122.257243
1332965499,2.5,0.014,37.794508,-122.257272
1332965500,2.5,0.012,37.794513,-122.25729
1332965501,2.5,0.012,37.794502,-122.257313
1332965502,2.5,0.013,37.7945,-122.257325
1332965503,2.5,0.013,37.794503,-122.257332
1332965504,2.5,0.011,37.794502,-122.257337
1332965505,2.5,0.011,37.794498,-122.257338
1332965506,2.5,0.012,37.794483,-122.257337
1332965507,2.5,0.013,37.794477,-122.25734
1332965508,2.5,0.012,37.79446,-122.257343
1332965509,2.5,0.012,37.794432,-122.257338
1332965510,2.5,0.012,37.794413,-122.257337
1332965511,2.5,0.012,37.794402,-122.257338
1332965512,2.5,0.012,37.794387,-122.257347
1332965513,2.5,0.012,37.794375,-122.257355
1332965514,2.5,0.012,37.794388,-122.257355
1332965515,2.5,0.011,37.794397,-122.257352
1332965516,2.5,0.011,37.794402,-122.257352
1332965517,2.5,0.012,37.794407,-122.25735
1332965518,2.5,0.011,37.794423,-122.257343
1332965519,2.5,0.012,37.794423,-122.257343
1332965520,2.5,0.014,37.794422,-122.257347
1332965521,2.5,0.011,37.794418,-122.257352
1332965522,2.5,0.011,37.794415,-122.257353
1332965523,2.5,0.012,37.794408,-122.257355
1332965524,2.5,0.012,37.794402,-122.257353
1332965525,2.5,0.013,37.794397,-122.257352
1332965526,2.5,0.012,37.794387,-122.257347
1332965527,2.5,0.013,37.794378,-122.257342
1332965528,2.5,0.013,37.794373,-122.257335
1332965529,2.5,0.012,37.794378,-122.257328
1332965530,2.5,0.012,37.794367,-122.257327
1332965531,2.5,0.012,37.79436,-122.257325
