utc,filter,pm,lat,lon
1364430956,2.5,0.045,37.805218,-122.294943
1364430957,2.5,0.033,37.805223,-122.29494
1364430958,2.5,0.017,37.805227,-122.294937
1364430959,2.5,0.013,37.805228,-122.294933
1364430960,2.5,0.01,37.805227,-122.29493
1364430961,2.5,0.009,37.805227,-122.294927
1364430962,2.5,0.011,37.805227,-122.294923
1364430963,2.5,0.017,37.805228,-122.294922
1364430964,2.5,0.02,37.80523,-122.29492
1364430965,2.5,0.012,37.805235,-122.294918
1364430966,2.5,0.012,37.805237,-122.294917
1364430967,2.5,0.011,37.805237,-122.294912
1364430968,2.5,0.011,37.805248,-122.294913
1364430969,2.5,0.01,37.805247,-122.294913
1364430970,2.5,0.01,37.805255,-122.294913
1364430971,2.5,0.01,37.805258,-122.294913
1364430972,2.5,0.01,37.805263,-122.294912
1364430973,2.5,0.011,37.805267,-122.29491
1364430974,2.5,0.016,37.805267,-122.29491
1364430975,2.5,0.021,37.805268,-122.294908
1364430976,2.5,0.02,37.805268,-122.294905
1364430977,2.5,0.021,37.80527,-122.294903
1364430978,2.5,0.017,37.805268,-122.2949
1364430979,2.5,0.014,37.805265,-122.294897
1364430980,2.5,0.013,37.805265,-122.294895
1364430981,2.5,0.014,37.805263,-122.294893
1364430982,2.5,0.012,37.805265,-122.294892
1364430983,2.5,0.011,37.805268,-122.29489
1364430984,2.5,0.011,37.80527,-122.294888
1364430985,2.5,0.012,37.805282,-122.29489
1364430986,2.5,0.012,37.805288,-122.29489
1364430987,2.5,0.012,37.805293,-122.294888
1364430988,2.5,0.011,37.805297,-122.294887
1364430989,2.5,0.01,37.805298,-122.294887
1364430990,2.5,0.011,37.8053,-122.294883
1364430991,2.5,0.011,37.805298,-122.294882
1364430992,2.5,0.011,37.805295,-122.294875
1364430993,2.5,0.01,37.805293,-122.294875
1364430994,2.5,0.01,37.805292,-122.294875
1364430995,2.5,0.011,37.80529,-122.294875
1364430996,2.5,0.011,37.805283,-122.294873
1364430997,2.5,0.011,37.805285,-122.294868
1364430998,2.5,0.011,37.805288,-122.294858
1364430999,2.5,0.011,37.805285,-122.294857
1364431000,2.5,0.011,37.805282,-122.29486
1364431001,2.5,0.01,37.805278,-122.294858
1364431002,2.5,0.01,37.805277,-122.294858
1364431003,2.5,0.011,37.805278,-122.294852
1364431004,2.5,0.011,37.805282,-122.294847
1364431005,2.5,0.011,37.80528,-122.294848
1364431006,2.5,0.012,37.805277,-122.294847
1364431007,2.5,0.013,37.805277,-122.294843
1364431008,2.5,0.012,37.805278,-122.294847
1364431009,2.5,0.011,37.805282,-122.294838
1364431010,2.5,0.01,37.805283,-122.294835
1364431011,2.5,0.012,37.805283,-122.294833
1364431012,2.5,0.012,37.805283,-122.294825
1364431013,2.5,0.009,37.805285,-122.294813
1364431014,2.5,0.01,37.805282,-122.294808
1364431015,2.5,0.01,37.805282,-122.294795
1364431016,2.5,0.01,37.805277,-122.294795
1364431017,2.5,0.01,37.805272,-122.294793
1364431018,2.5,0.01,37.805268,-122.29479
1364431019,2.5,0.01,37.805265,-122.29479
1364431020,2.5,0.011,37.805263,-122.29479
1364431021,2.5,0.011,37.80526,-122.294788
1364431022,2.5,0.011,37.805257,-122.294788
1364431023,2.5,0.011,37.805255,-122.294792
1364431024,2.5,0.01,37.805253,-122.2948
1364431025,2.5,0.01,37.805252,-122.294798
1364431026,2.5,0.01,37.805252,-122.2948
1364431027,2.5,0.01,37.80525,-122.294803
1364431028,2.5,0.01,37.805248,-122.294807
1364431029,2.5,0.011,37.805248,-122.29481
1364431030,2.5,0.011,37.805248,-122.294812
1364431031,2.5,0.01,37.805247,-122.294813
1364431032,2.5,0.011,37.805247,-122.294813
1364431033,2.5,0.012,37.805252,-122.294812
1364431034,2.5,0.011,37.805252,-122.294807
1364431035,2.5,0.012,37.805253,-122.294803
1364431036,2.5,0.012,37.80525,-122.2948
1364431037,2.5,0.012,37.805252,-122.294797
1364431038,2.5,0.013,37.805248,-122.294788
1364431039,2.5,0.011,37.805243,-122.29478
1364431040,2.5,0.01,37.805242,-122.294788
1364431041,2.5,0.011,37.805238,-122.294783
1364431042,2.5,0.011,37.805235,-122.294788
1364431043,2.5,0.011,37.805233,-122.294785
1364431044,2.5,0.012,37.805233,-122.294778
1364431045,2.5,0.01,37.805232,-122.294768
1364431046,2.5,0.01,37.80523,-122.294762
1364431047,2.5,0.01,37.805232,-122.294758
1364431048,2.5,0.01,37.805232,-122.294758
1364431049,2.5,0.013,37.805235,-122.294758
1364431050,2.5,0.013,37.805242,-122.29476
1364431051,2.5,0.013,37.80525,-122.29476
1364431052,2.5,0.011,37.80526,-122.29476
1364431053,2.5,0.011,37.80527,-122.294755
1364431054,2.5,0.011,37.805282,-122.294752
1364431055,2.5,0.01,37.805292,-122.294752
1364431056,2.5,0.011,37.8053,-122.294753
1364431057,2.5,0.012,37.805312,-122.294757
1364431058,2.5,0.01,37.805322,-122.29476
1364431059,2.5,0.01,37.805332,-122.294765
1364431060,2.5,0.011,37.805337,-122.294773
1364431061,2.5,0.01,37.805352,-122.294762
1364431062,2.5,0.009,37.805368,-122.294748
1364431063,2.5,0.01,37.805383,-122.294738
1364431064,2.5,0.01,37.805395,-122.294732
1364431065,2.5,0.01,37.805402,-122.294737
1364431066,2.5,0.01,37.805407,-122.29474
1364431067,2.5,0.01,37.805408,-122.294745
1364431068,2.5,0.01,37.805413,-122.294742
1364431069,2.5,0.011,37.80542,-122.294742
1364431070,2.5,0.01,37.805435,-122.294735
1364431071,2.5,0.009,37.805452,-122.294728
1364431072,2.5,0.01,37.805467,-122.294725
1364431073,2.5,0.01,37.805473,-122.294725
1364431074,2.5,0.01,37.805485,-122.294725
1364431075,2.5,0.011,37.805498,-122.294717
1364431076,2.5,0.011,37.805512,-122.29471
1364431077,2.5,0.011,37.805527,-122.294708
1364431078,2.5,0.009,37.80553,-122.294715
1364431079,2.5,0.009,37.805542,-122.294715
1364431080,2.5,0.009,37.805552,-122.294708
1364431081,2.5,0.009,37.805563,-122.294697
1364431082,2.5,0.009,37.805573,-122.294688
1364431083,2.5,0.01,37.805577,-122.294677
1364431084,2.5,0.011,37.805577,-122.294667
1364431085,2.5,0.01,37.805577,-122.294657
1364431086,2.5,0.01,37.805575,-122.294647
1364431087,2.5,0.011,37.805588,-122.294627
1364431088,2.5,0.012,37.8056,-122.294605
1364431089,2.5,0.01,37.805608,-122.294583
1364431090,2.5,0.009,37.805617,-122.29457
1364431091,2.5,0.01,37.805632,-122.294572
1364431092,2.5,0.01,37.805637,-122.294588
1364431093,2.5,0.01,37.805645,-122.294632
1364431094,2.5,0.01,37.80565,-122.294667
1364431095,2.5,0.009,37.80566,-122.294668
1364431096,2.5,0.009,37.805662,-122.29468
1364431097,2.5,0.01,37.805658,-122.294668
1364431098,2.5,0.01,37.805668,-122.294658
1364431099,2.5,0.01,37.805683,-122.294657
1364431100,2.5,0.01,37.805692,-122.294657
1364431101,2.5,0.01,37.805702,-122.294653
1364431102,2.5,0.01,37.80571,-122.294653
1364431103,2.5,0.009,37.805727,-122.29465
1364431104,2.5,0.01,37.805743,-122.294648
1364431105,2.5,0.011,37.805755,-122.294647
1364431106,2.5,0.012,37.805763,-122.294642
1364431107,2.5,0.01,37.805768,-122.294635
1364431108,2.5,0.01,37.805778,-122.294633
1364431109,2.5,0.009,37.805793,-122.294632
1364431110,2.5,0.009,37.805803,-122.294632
1364431111,2.5,0.009,37.805817,-122.294635
1364431112,2.5,0.009,37.805822,-122.294633
1364431113,2.5,0.01,37.80583,-122.294633
1364431114,2.5,0.01,37.80584,-122.294633
1364431115,2.5,0.009,37.805848,-122.294628
1364431116,2.5,0.009,37.805858,-122.294625
1364431117,2.5,0.01,37.805867,-122.294625
1364431118,2.5,0.009,37.805877,-122.294623
1364431119,2.5,0.01,37.805887,-122.29462
1364431120,2.5,0.01,37.805893,-122.294613
1364431121,2.5,0.01,37.805908,-122.294612
1364431122,2.5,0.008,37.805918,-122.294612
1364431123,2.5,0.009,37.805928,-122.29461
1364431124,2.5,0.009,37.80594,-122.294613
1364431125,2.5,0.009,37.80595,-122.29461
1364431126,2.5,0.01,37.80596,-122.294607
1364431127,2.5,0.01,37.80597,-122.294605
1364431128,2.5,0.009,37.805978,-122.294608
1364431129,2.5,0.009,37.805987,-122.294605
1364431130,2.5,0.009,37.805995,-122.294602
1364431131,2.5,0.009,37.806003,-122.29459
1364431132,2.5,0.009,37.806012,-122.294578
1364431133,2.5,0.009,37.806022,-122.29457
1364431134,2.5,0.01,37.80603,-122.294563
1364431135,2.5,0.01,37.806042,-122.294562
1364431136,2.5,0.01,37.806052,-122.29456
1364431137,2.5,0.01,37.806062,-122.294553
1364431138,2.5,0.011,37.806068,-122.294545
1364431139,2.5,0.011,37.806073,-122.294535
1364431140,2.5,0.012,37.806078,-122.294525
