utc,filter,pm,lat,lon
1325543076,2.5,0.026,37.813367,-122.29768
1325543077,2.5,0.024,37.813378,-122.297673
1325543078,2.5,0.021,37.813378,-122.297673
1325543079,2.5,0.023,37.813377,-122.297677
1325543080,2.5,0.023,37.813365,-122.297677
1325543081,2.5,0.018,37.813362,-122.297675
1325543082,2.5,0.017,37.813352,-122.29767
1325543083,2.5,0.017,37.813343,-122.297665
1325543084,2.5,0.017,37.81334,-122.297665
1325543085,2.5,0.017,37.813342,-122.297663
1325543086,2.5,0.017,37.813343,-122.29766
1325543087,2.5,0.017,37.813335,-122.297665
1325543088,2.5,0.016,37.81334,-122.297663
1325543089,2.5,0.016,37.813343,-122.297663
1325543090,2.5,0.017,37.813343,-122.297663
1325543091,2.5,0.017,37.81334,-122.297663
1325543092,2.5,0.017,37.81334,-122.297663
1325543093,2.5,0.017,37.813343,-122.297663
1325543094,2.5,0.016,37.813343,-122.297662
1325543095,2.5,0.016,37.813343,-122.29766
1325543096,2.5,0.017,37.813343,-122.297653
1325543097,2.5,0.018,37.813343,-122.297648
1325543098,2.5,0.017,37.813343,-122.297642
1325543099,2.5,0.016,37.813343,-122.297638
1325543100,2.5,0.017,37.813343,-122.297635
1325543101,2.5,0.017,37.813343,-122.297632
1325543102,2.5,0.016,37.813343,-122.29763
1325543103,2.5,0.017,37.813343,-122.297628
1325543104,2.5,0.017,37.813345,-122.297627
1325543105,2.5,0.016,37.813345,-122.297625
1325543106,2.5,0.016,37.813345,-122.297623
1325543107,2.5,0.016,37.813345,-122.297623
1325543108,2.5,0.016,37.813345,-122.297623
1325543109,2.5,0.016,37.813345,-122.297623
1325543110,2.5,0.016,37.813343,-122.297622
1325543111,2.5,0.017,37.813338,-122.297622
1325543112,2.5,0.015,37.813338,-122.297627
1325543113,2.5,0.014,37.813337,-122.297627
1325543114,2.5,0.016,37.813337,-122.297623
1325543115,2.5,0.018,37.813338,-122.297627
1325543116,2.5,0.017,37.813343,-122.29764
1325543117,2.5,0.016,37.813343,-122.297645
1325543118,2.5,0.016,37.813345,-122.297643
1325543119,2.5,0.015,37.813348,-122.297642
1325543120,2.5,0.015,37.813352,-122.297648
1325543121,2.5,0.015,37.81335,-122.29765
1325543122,2.5,0.018,37.813348,-122.297643
1325543123,2.5,0.02,37.813345,-122.297642
1325543124,2.5,0.017,37.813343,-122.297635
1325543125,2.5,0.016,37.81334,-122.297627
1325543126,2.5,0.017,37.813335,-122.297617
1325543127,2.5,0.017,37.81333,-122.297605
1325543128,2.5,0.016,37.813317,-122.297592
1325543129,2.5,0.016,37.813307,-122.297582
1325543130,2.5,0.018,37.813295,-122.29757
1325543131,2.5,0.018,37.813283,-122.29756
1325543132,2.5,0.016,37.813277,-122.297548
1325543133,2.5,0.018,37.813272,-122.297537
1325543134,2.5,0.02,37.813267,-122.297525
1325543135,2.5,0.019,37.813263,-122.297513
1325543136,2.5,0.015,37.813258,-122.297502
1325543137,2.5,0.014,37.813253,-122.297492
1325543138,2.5,0.016,37.813247,-122.297483
1325543139,2.5,0.016,37.813237,-122.297475
1325543140,2.5,0.015,37.813237,-122.297463
1325543141,2.5,0.016,37.813233,-122.297453
1325543142,2.5,0.015,37.813218,-122.297445
1325543143,2.5,0.015,37.813215,-122.297435
1325543144,2.5,0.015,37.81321,-122.297427
1325543145,2.5,0.016,37.813207,-122.297415
1325543146,2.5,0.015,37.813202,-122.297408
1325543147,2.5,0.015,37.81319,-122.297402
1325543148,2.5,0.015,37.813182,-122.29739
1325543149,2.5,0.015,37.813177,-122.29738
1325543150,2.5,0.015,37.813175,-122.297368
1325543151,2.5,0.015,37.813172,-122.297357
1325543152,2.5,0.016,37.813162,-122.297347
1325543153,2.5,0.016,37.813157,-122.297335
1325543154,2.5,0.017,37.813153,-122.29732
1325543155,2.5,0.016,37.813148,-122.297308
1325543156,2.5,0.015,37.81314,-122.29729
1325543157,2.5,0.015,37.813128,-122.297275
1325543158,2.5,0.016,37.813117,-122.297262
1325543159,2.5,0.016,37.813107,-122.297248
1325543160,2.5,0.015,37.813098,-122.297235
1325543161,2.5,0.016,37.813092,-122.297222
1325543162,2.5,0.017,37.813088,-122.297207
1325543163,2.5,0.017,37.813082,-122.297193
1325543164,2.5,0.016,37.813073,-122.29718
1325543165,2.5,0.016,37.813068,-122.297167
1325543166,2.5,0.017,37.813063,-122.297152
1325543167,2.5,0.017,37.813057,-122.29714
1325543168,2.5,0.017,37.813047,-122.29713
1325543169,2.5,0.015,37.81304,-122.29712
1325543170,2.5,0.014,37.813035,-122.297108
1325543171,2.5,0.015,37.81303,-122.297095
1325543172,2.5,0.016,37.813025,-122.297083
1325543173,2.5,0.016,37.813018,-122.297072
1325543174,2.5,0.015,37.813013,-122.297058
1325543175,2.5,0.016,37.813008,-122.297045
1325543176,2.5,0.018,37.813002,-122.297032
1325543177,2.5,0.017,37.812992,-122.29702
1325543178,2.5,0.016,37.812982,-122.297008
1325543179,2.5,0.017,37.812977,-122.296993
1325543180,2.5,0.019,37.812972,-122.29698
1325543181,2.5,0.023,37.812968,-122.296965
1325543182,2.5,0.026,37.812953,-122.296952
1325543183,2.5,0.023,37.812943,-122.29694
1325543184,2.5,0.019,37.812935,-122.296925
1325543185,2.5,0.018,37.812928,-122.296917
1325543186,2.5,0.018,37.81292,-122.296903
1325543187,2.5,0.018,37.812913,-122.29689
1325543188,2.5,0.018,37.812907,-122.296875
1325543189,2.5,0.017,37.812895,-122.296858
1325543190,2.5,0.017,37.812885,-122.296843
1325543191,2.5,0.015,37.812878,-122.296828
