utc,filter,pm,lat,lon
1325110129,2.5,0.014,37.813302,-122.297632
1325110130,2.5,0.015,37.813307,-122.29763
1325110131,2.5,0.016,37.813313,-122.297622
1325110132,2.5,0.017,37.813315,-122.297608
1325110133,2.5,0.017,37.813318,-122.2976
1325110134,2.5,0.015,37.813318,-122.297602
1325110135,2.5,0.015,37.813318,-122.297608
1325110136,2.5,0.028,37.81332,-122.297615
1325110137,2.5,0.037,37.813318,-122.29762
1325110138,2.5,0.017,37.813317,-122.297625
1325110139,2.5,0.016,37.813317,-122.297632
1325110140,2.5,0.016,37.813317,-122.297637
1325110141,2.5,0.016,37.813317,-122.297643
1325110142,2.5,0.016,37.813312,-122.297645
1325110143,2.5,0.016,37.813305,-122.297647
1325110144,2.5,0.017,37.813303,-122.297652
1325110145,2.5,0.016,37.813305,-122.297657
1325110146,2.5,0.017,37.813305,-122.29766
1325110147,2.5,0.017,37.813307,-122.297663
1325110148,2.5,0.017,37.813308,-122.297665
1325110149,2.5,0.017,37.81331,-122.297667
1325110150,2.5,0.016,37.813312,-122.29767
1325110151,2.5,0.016,37.813312,-122.297672
1325110152,2.5,0.016,37.813313,-122.297673
1325110153,2.5,0.017,37.813312,-122.297675
1325110154,2.5,0.017,37.81331,-122.297672
1325110155,2.5,0.017,37.813303,-122.297663
1325110156,2.5,0.016,37.813298,-122.29766
1325110157,2.5,0.017,37.81329,-122.297653
1325110158,2.5,0.016,37.813283,-122.29765
1325110159,2.5,0.015,37.813277,-122.297647
1325110160,2.5,0.017,37.813277,-122.29764
1325110161,2.5,0.018,37.813273,-122.297643
1325110162,2.5,0.017,37.813272,-122.297638
1325110163,2.5,0.017,37.813263,-122.29762
1325110164,2.5,0.018,37.813262,-122.29761
1325110165,2.5,0.016,37.813252,-122.297607
1325110166,2.5,0.017,37.813238,-122.297598
1325110167,2.5,0.016,37.81323,-122.297585
1325110168,2.5,0.016,37.813225,-122.29757
1325110169,2.5,0.016,37.813223,-122.297557
1325110170,2.5,0.016,37.813222,-122.29754
