utc,filter,pm,lat,lon
1340746957,2.5,0.016,37.813348,-122.29763
1340746958,2.5,0.015,37.813348,-122.29763
1340746959,2.5,0.013,37.813345,-122.297632
1340746960,2.5,0.011,37.813343,-122.297632
1340746961,2.5,0.01,37.813347,-122.29763
1340746962,2.5,0.011,37.813348,-122.297633
1340746963,2.5,0.01,37.813343,-122.297638
1340746964,2.5,0.009,37.813337,-122.29764
1340746965,2.5,0.01,37.813345,-122.29764
1340746966,2.5,0.008,37.813333,-122.297652
1340746967,2.5,0.009,37.813333,-122.297657
1340746968,2.5,0.009,37.813328,-122.297663
1340746969,2.5,0.007,37.813323,-122.297662
1340746970,2.5,0.006,37.81332,-122.297657
1340746971,2.5,0.007,37.813315,-122.297653
1340746972,2.5,0.007,37.813312,-122.297657
1340746973,2.5,0.006,37.8133,-122.29767
1340746974,2.5,0.006,37.813305,-122.297677
1340746975,2.5,0.007,37.813307,-122.297683
1340746976,2.5,0.007,37.813317,-122.297678
1340746977,2.5,0.007,37.813317,-122.297675
1340746978,2.5,0.007,37.813315,-122.297667
1340746979,2.5,0.007,37.813312,-122.297662
1340746980,2.5,0.006,37.813308,-122.297655
1340746981,2.5,0.006,37.813302,-122.297648
1340746982,2.5,0.008,37.813297,-122.297642
1340746983,2.5,0.008,37.81329,-122.297635
1340746984,2.5,0.007,37.813285,-122.29763
1340746985,2.5,0.007,37.813285,-122.297623
1340746986,2.5,0.006,37.813282,-122.297617
1340746987,2.5,0.006,37.813278,-122.29761
1340746988,2.5,0.007,37.813275,-122.297597
1340746989,2.5,0.006,37.81326,-122.297583
1340746990,2.5,0.005,37.81325,-122.297572
1340746991,2.5,0.005,37.813243,-122.297557
1340746992,2.5,0.006,37.81323,-122.297543
1340746993,2.5,0.006,37.813217,-122.29753
1340746994,2.5,0.005,37.813207,-122.29752
1340746995,2.5,0.006,37.813202,-122.297513
1340746996,2.5,0.005,37.813198,-122.297503
1340746997,2.5,0.005,37.813193,-122.297492
1340746998,2.5,0.006,37.813187,-122.297488
1340746999,2.5,0.005,37.813185,-122.297472
1340747000,2.5,0.006,37.813183,-122.297462
1340747001,2.5,0.007,37.813185,-122.29746
1340747002,2.5,0.005,37.813188,-122.297457
1340747003,2.5,0.005,37.813197,-122.297453
1340747004,2.5,0.006,37.813198,-122.29745
1340747005,2.5,0.007,37.813198,-122.29744
1340747006,2.5,0.007,37.8132,-122.297437
1340747007,2.5,0.006,37.813197,-122.297433
