utc,filter,pm,lat,lon
1279579007,2.5,0.03,37.813373,-122.297705
1279579008,2.5,0.053,37.813373,-122.297708
1279579009,2.5,0.033,37.813372,-122.29771
1279579010,2.5,0.029,37.813368,-122.297713
1279579011,2.5,0.03,37.813367,-122.2977
1279579012,2.5,0.03,37.813363,-122.297702
1279579013,2.5,0.031,37.813362,-122.297698
1279579014,2.5,0.029,37.813355,-122.297693
1279579015,2.5,0.029,37.813343,-122.29769
1279579016,2.5,0.03,37.813337,-122.297688
1279579017,2.5,0.03,37.81333,-122.297688
1279579018,2.5,0.032,37.813322,-122.297688
1279579019,2.5,0.031,37.813317,-122.297687
1279579020,2.5,0.032,37.813312,-122.297683
1279579021,2.5,0.038,37.813312,-122.297685
1279579022,2.5,0.031,37.813313,-122.29768
1279579023,2.5,0.031,37.813315,-122.297678
1279579024,2.5,0.031,37.813318,-122.297677
1279579025,2.5,0.028,37.81332,-122.297678
1279579047,2.5,0.032,37.813333,-122.297662
1279579048,2.5,0.03,37.813342,-122.297663
1279579049,2.5,0.034,37.813345,-122.297662
1279579050,2.5,0.032,37.813348,-122.297658
1279579051,2.5,0.032,37.813352,-122.297657
1279579052,2.5,0.034,37.813353,-122.297658
1279579053,2.5,0.033,37.813355,-122.297662
1279579054,2.5,0.032,37.813352,-122.297658
1279579055,2.5,0.029,37.813345,-122.297657
1279579056,2.5,0.029,37.81334,-122.297662
1279579057,2.5,0.032,37.81333,-122.297663
1279579058,2.5,0.033,37.81332,-122.297668
1279579059,2.5,0.032,37.813317,-122.297672
1279579060,2.5,0.029,37.813315,-122.297677
1279579061,2.5,0.032,37.813313,-122.297677
1279579062,2.5,0.031,37.813308,-122.297675
1279579063,2.5,0.032,37.813303,-122.297678
1279579064,2.5,0.034,37.8133,-122.297677
1279579065,2.5,0.031,37.813305,-122.29768
1279579066,2.5,0.031,37.813308,-122.297695
1279579067,2.5,0.031,37.813317,-122.2977
1279579068,2.5,0.034,37.813323,-122.297693
1279579069,2.5,0.033,37.813327,-122.297697
1279579070,2.5,0.034,37.813328,-122.297707
1279579071,2.5,0.031,37.813328,-122.297717
1279579072,2.5,0.032,37.813325,-122.297722
1279579073,2.5,0.032,37.813328,-122.297718
1279579074,2.5,0.033,37.813332,-122.297712
1279579075,2.5,0.032,37.813333,-122.297712
1279579076,2.5,0.031,37.813335,-122.297712
1279579077,2.5,0.033,37.813335,-122.297712
1279579078,2.5,0.034,37.813335,-122.29771
