utc,filter,pm,lat,lon
1318107114,2.5,0.023,37.812737,-122.28581
1318107115,2.5,0.024,37.812738,-122.285812
1318107116,2.5,0.022,37.812738,-122.285812
1318107117,2.5,0.022,37.812738,-122.285812
1318107118,2.5,0.024,37.81274,-122.285812
1318107119,2.5,0.024,37.81274,-122.285812
1318107120,2.5,0.024,37.81274,-122.285812
1318107121,2.5,0.025,37.81274,-122.28581
1318107122,2.5,0.024,37.812742,-122.28581
1318107123,2.5,0.024,37.812742,-122.28581
1318107124,2.5,0.025,37.812742,-122.285808
1318107125,2.5,0.024,37.812742,-122.285807
1318107126,2.5,0.024,37.812742,-122.285807
1318107127,2.5,0.023,37.812742,-122.285807
1318107128,2.5,0.024,37.812742,-122.285807
1318107129,2.5,0.025,37.812742,-122.285807
1318107130,2.5,0.025,37.812742,-122.285807
1318107131,2.5,0.026,37.81274,-122.285807
1318107132,2.5,0.025,37.81274,-122.285808
1318107133,2.5,0.024,37.81274,-122.285808
1318107134,2.5,0.024,37.81274,-122.285808
1318107135,2.5,0.023,37.81274,-122.285808
1318107136,2.5,0.023,37.812738,-122.28581
1318107137,2.5,0.023,37.812738,-122.28581
1318107138,2.5,0.024,37.812738,-122.28581
1318107139,2.5,0.024,37.812738,-122.28581
1318107140,2.5,0.025,37.812737,-122.28581
1318107141,2.5,0.025,37.812737,-122.285812
1318107142,2.5,0.026,37.812737,-122.285812
1318107143,2.5,0.024,37.812737,-122.285812
1318107144,2.5,0.024,37.812737,-122.285813
1318107145,2.5,0.025,37.812737,-122.285812
1318107146,2.5,0.025,37.812737,-122.285812
1318107147,2.5,0.023,37.812737,-122.285812
1318107148,2.5,0.021,37.812737,-122.285812
1318107149,2.5,0.023,37.812737,-122.285812
1318107150,2.5,0.024,37.812735,-122.285812
1318107151,2.5,0.024,37.812735,-122.285813
1318107152,2.5,0.024,37.812735,-122.285813
1318107153,2.5,0.024,37.812735,-122.285815
1318107154,2.5,0.025,37.812735,-122.285815
1318107155,2.5,0.023,37.812735,-122.285815
1318107156,2.5,0.024,37.812735,-122.285815
1318107157,2.5,0.022,37.812735,-122.285815
1318107158,2.5,0.023,37.812737,-122.285815
1318107159,2.5,0.024,37.812737,-122.285815
1318107160,2.5,0.024,37.812735,-122.285817
1318107161,2.5,0.024,37.812735,-122.285817
1318107162,2.5,0.023,37.812735,-122.285817
1318107163,2.5,0.024,37.812735,-122.285817
1318107164,2.5,0.024,37.812735,-122.285817
1318107165,2.5,0.024,37.812733,-122.285818
1318107166,2.5,0.024,37.812733,-122.285818
1318107167,2.5,0.025,37.812733,-122.285818
1318107168,2.5,0.069,37.812733,-122.285818
1318107169,2.5,0.025,37.812735,-122.285818
1318107170,2.5,0.023,37.812735,-122.285818
1318107171,2.5,0.023,37.812733,-122.285818
1318107172,2.5,0.024,37.812732,-122.285818
1318107173,2.5,0.025,37.812733,-122.285817
1318107174,2.5,0.023,37.812732,-122.28582
1318107175,2.5,0.024,37.812725,-122.285827
1318107176,2.5,0.026,37.812718,-122.285835
1318107177,2.5,0.024,37.812717,-122.28584
1318107178,2.5,0.024,37.812717,-122.28584
1318107179,2.5,0.026,37.81271,-122.285845
1318107180,2.5,0.026,37.812708,-122.285843
1318107181,2.5,0.028,37.812712,-122.285843
1318107182,2.5,0.029,37.81271,-122.285853
1318107183,2.5,0.026,37.812708,-122.285857
1318107184,2.5,0.026,37.812705,-122.285858
1318107185,2.5,0.026,37.812697,-122.28585
1318107186,2.5,0.026,37.812697,-122.285847
1318107187,2.5,0.026,37.812698,-122.285845
1318107188,2.5,0.025,37.812698,-122.285845
1318107189,2.5,0.026,37.8127,-122.285843
1318107190,2.5,0.025,37.812703,-122.285845
1318107191,2.5,0.027,37.812697,-122.285847
1318107192,2.5,0.026,37.8127,-122.285845
1318107193,2.5,0.026,37.812702,-122.285843
1318107194,2.5,0.026,37.8127,-122.28584
1318107195,2.5,0.025,37.812702,-122.28584
1318107196,2.5,0.026,37.812705,-122.285842
1318107197,2.5,0.026,37.81271,-122.285848
1318107198,2.5,0.027,37.812713,-122.285852
1318107199,2.5,0.027,37.812715,-122.285855
1318107200,2.5,0.026,37.812712,-122.285855
1318107201,2.5,0.026,37.812718,-122.285853
