utc,filter,pm,lat,lon
1346349387,2.5,0.031,37.813345,-122.297715
1346349388,2.5,0.029,37.813332,-122.297713
1346349389,2.5,0.028,37.81332,-122.297712
1346349390,2.5,0.028,37.813313,-122.297713
1346349391,2.5,0.028,37.813308,-122.297715
1346349392,2.5,0.027,37.813303,-122.297717
1346349393,2.5,0.027,37.813298,-122.297718
1346349394,2.5,0.025,37.813293,-122.29772
1346349395,2.5,0.025,37.81329,-122.297723
1346349396,2.5,0.026,37.813287,-122.297725
1346349397,2.5,0.024,37.813285,-122.297728
1346349398,2.5,0.025,37.813282,-122.29773
1346349399,2.5,0.025,37.81328,-122.297732
1346349400,2.5,0.024,37.813278,-122.297735
1346349401,2.5,0.025,37.813277,-122.297737
1346349402,2.5,0.023,37.813275,-122.297738
1346349403,2.5,0.023,37.813282,-122.297742
1346349404,2.5,0.024,37.813283,-122.297745
1346349405,2.5,0.026,37.813278,-122.297735
1346349406,2.5,0.024,37.813273,-122.297713
1346349407,2.5,0.024,37.813278,-122.297698
1346349408,2.5,0.025,37.813282,-122.297687
1346349409,2.5,0.026,37.813285,-122.297678
1346349410,2.5,0.024,37.813278,-122.297663
1346349411,2.5,0.023,37.813273,-122.297652
1346349412,2.5,0.023,37.813278,-122.297638
1346349413,2.5,0.023,37.81328,-122.297618
1346349414,2.5,0.024,37.81328,-122.297602
1346349415,2.5,0.023,37.813288,-122.297587
1346349416,2.5,0.024,37.813283,-122.29758
1346349417,2.5,0.024,37.813277,-122.29757
1346349418,2.5,0.023,37.813268,-122.297552
1346349419,2.5,0.024,37.81326,-122.297547
1346349420,2.5,0.023,37.813257,-122.297542
1346349421,2.5,0.023,37.813258,-122.297538
1346349422,2.5,0.022,37.81326,-122.297537
1346349423,2.5,0.023,37.813258,-122.29753
1346349424,2.5,0.025,37.813248,-122.297523
1346349425,2.5,0.024,37.813223,-122.29751
1346349426,2.5,0.021,37.813225,-122.297498
1346349427,2.5,0.022,37.813228,-122.297488
1346349428,2.5,0.024,37.813233,-122.297468
1346349429,2.5,0.021,37.813242,-122.297448
1346349430,2.5,0.022,37.813225,-122.297428
1346349431,2.5,0.022,37.813208,-122.29741
1346349432,2.5,0.023,37.813202,-122.297395
1346349433,2.5,0.023,37.813193,-122.297385
1346349434,2.5,0.024,37.813182,-122.297372
1346349435,2.5,0.023,37.81317,-122.297368
1346349436,2.5,0.022,37.813148,-122.297362
1346349437,2.5,0.022,37.813125,-122.297333
1346349438,2.5,0.022,37.813122,-122.297313
1346349439,2.5,0.021,37.813118,-122.297297
1346349440,2.5,0.023,37.813113,-122.297285
1346349441,2.5,0.023,37.81311,-122.297267
1346349442,2.5,0.024,37.813105,-122.297248
1346349443,2.5,0.025,37.813082,-122.297225
1346349444,2.5,0.022,37.813067,-122.297207
1346349445,2.5,0.021,37.813057,-122.297178
1346349446,2.5,0.022,37.813063,-122.29716
1346349447,2.5,0.023,37.81306,-122.297145
1346349448,2.5,0.024,37.81305,-122.297137
1346349449,2.5,0.022,37.813055,-122.297127
1346349450,2.5,0.022,37.813062,-122.297118
1346349451,2.5,0.022,37.813067,-122.297112
1346349452,2.5,0.021,37.813062,-122.2971
1346349453,2.5,0.023,37.81305,-122.297092
1346349454,2.5,0.022,37.813045,-122.297083
1346349455,2.5,0.022,37.813033,-122.297073
1346349456,2.5,0.022,37.813022,-122.29706
1346349457,2.5,0.022,37.813018,-122.29705
1346349458,2.5,0.022,37.813008,-122.297035
1346349459,2.5,0.021,37.812998,-122.297023
1346349460,2.5,0.021,37.812988,-122.29701
1346349461,2.5,0.023,37.812965,-122.29697
1346349462,2.5,0.023,37.812952,-122.296955
1346349463,2.5,0.022,37.812942,-122.296928
1346349464,2.5,0.022,37.812942,-122.29692
1346349465,2.5,0.023,37.812937,-122.296907
1346349466,2.5,0.023,37.812928,-122.296887
1346349467,2.5,0.021,37.812918,-122.296868
1346349468,2.5,0.022,37.812907,-122.296852
1346349469,2.5,0.022,37.8129,-122.296838
1346349470,2.5,0.022,37.812897,-122.296833
1346349471,2.5,0.021,37.812895,-122.296815
1346349472,2.5,0.022,37.812892,-122.296815
1346349473,2.5,0.021,37.812883,-122.296808
1346349474,2.5,0.022,37.81288,-122.296803
1346349475,2.5,0.023,37.812863,-122.296798
1346349476,2.5,0.022,37.81285,-122.296782
1346349477,2.5,0.023,37.812843,-122.296765
1346349478,2.5,0.023,37.812838,-122.296743
1346349479,2.5,0.023,37.812838,-122.296725
1346349480,2.5,0.023,37.812842,-122.296712
1346349481,2.5,0.023,37.812837,-122.296698
1346349482,2.5,0.023,37.812828,-122.296683
1346349483,2.5,0.021,37.812822,-122.296667
1346349484,2.5,0.022,37.812812,-122.296647
1346349485,2.5,0.022,37.812795,-122.296623
1346349486,2.5,0.021,37.812788,-122.296605
1346349487,2.5,0.021,37.812778,-122.296583
1346349488,2.5,0.021,37.812772,-122.296565
1346349489,2.5,0.02,37.81277,-122.296547
1346349490,2.5,0.02,37.812762,-122.29653
1346349491,2.5,0.022,37.812752,-122.296512
1346349492,2.5,0.023,37.812737,-122.296497
1346349493,2.5,0.021,37.812728,-122.296487
1346349494,2.5,0.021,37.81272,-122.296467
1346349495,2.5,0.021,37.812707,-122.29646
1346349496,2.5,0.021,37.812692,-122.296453
1346349497,2.5,0.023,37.81268,-122.296433
1346349498,2.5,0.022,37.812667,-122.296407
1346349499,2.5,0.021,37.812652,-122.296387
1346349500,2.5,0.02,37.812638,-122.296375
1346349501,2.5,0.021,37.812633,-122.296363
1346349502,2.5,0.022,37.812623,-122.29634
1346349503,2.5,0.025,37.812618,-122.296322
1346349504,2.5,0.024,37.812618,-122.296303
1346349505,2.5,0.021,37.812617,-122.296283
1346349506,2.5,0.021,37.812613,-122.296267
1346349507,2.5,0.022,37.81261,-122.296258
1346349508,2.5,0.023,37.8126,-122.296248
1346349509,2.5,0.022,37.81259,-122.296237
1346349510,2.5,0.022,37.812578,-122.296232
1346349511,2.5,0.022,37.812558,-122.296228
1346349512,2.5,0.022,37.81255,-122.296218
1346349513,2.5,0.023,37.812533,-122.296197
1346349514,2.5,0.022,37.812533,-122.296188
1346349515,2.5,0.021,37.812522,-122.296175
1346349516,2.5,0.023,37.812518,-122.296165
1346349517,2.5,0.024,37.812517,-122.296143
1346349518,2.5,0.023,37.812507,-122.296115
1346349519,2.5,0.021,37.812502,-122.296097
1346349520,2.5,0.022,37.812495,-122.29609
1346349521,2.5,0.023,37.812502,-122.296077
1346349522,2.5,0.022,37.812502,-122.296062
1346349523,2.5,0.021,37.81249,-122.296043
1346349524,2.5,0.021,37.812483,-122.296028
1346349525,2.5,0.021,37.812467,-122.296007
1346349526,2.5,0.022,37.812452,-122.295975
1346349527,2.5,0.022,37.812442,-122.29595
1346349528,2.5,0.022,37.812427,-122.295932
1346349529,2.5,0.021,37.812405,-122.295923
