utc,filter,pm,lat,lon
1346092858,2.5,0.028,37.813403,-122.297838
1346092859,2.5,0.024,37.813397,-122.297837
1346092860,2.5,0.022,37.813408,-122.297843
1346092861,2.5,0.028,37.813403,-122.297845
1346092862,2.5,0.027,37.8134,-122.29785
1346092863,2.5,0.026,37.813387,-122.297853
1346092864,2.5,0.027,37.813378,-122.297858
1346092865,2.5,0.028,37.813382,-122.29786
1346092866,2.5,0.026,37.81338,-122.297857
1346092867,2.5,0.025,37.813378,-122.297855
1346092868,2.5,0.025,37.813387,-122.297857
1346092869,2.5,0.026,37.81339,-122.29785
1346092870,2.5,0.027,37.813403,-122.297855
1346092871,2.5,0.026,37.813403,-122.29785
1346092872,2.5,0.027,37.813392,-122.29784
1346092873,2.5,0.025,37.813392,-122.297832
1346092874,2.5,0.027,37.813405,-122.297832
1346092875,2.5,0.028,37.813415,-122.297828
1346092876,2.5,0.027,37.813422,-122.297823
1346092877,2.5,0.027,37.8134,-122.297805
1346092878,2.5,0.028,37.81337,-122.297782
1346092879,2.5,0.029,37.813353,-122.297762
1346092880,2.5,0.029,37.813342,-122.29775
1346092881,2.5,0.029,37.81333,-122.29774
1346092882,2.5,0.027,37.813317,-122.297735
1346092883,2.5,0.027,37.813298,-122.297722
1346092884,2.5,0.027,37.813283,-122.297705
1346092885,2.5,0.028,37.813282,-122.297695
1346092886,2.5,0.027,37.81328,-122.297688
1346092887,2.5,0.028,37.813275,-122.297675
1346092888,2.5,0.028,37.813278,-122.297675
1346092889,2.5,0.027,37.813277,-122.297675
1346092890,2.5,0.027,37.81328,-122.297673
1346092891,2.5,0.028,37.813283,-122.297667
1346092892,2.5,0.028,37.813285,-122.297663
1346092893,2.5,0.028,37.813288,-122.297658
1346092894,2.5,0.028,37.813275,-122.297645
1346092895,2.5,0.026,37.813272,-122.297643
1346092896,2.5,0.026,37.813263,-122.297638
1346092897,2.5,0.028,37.813252,-122.29762
1346092898,2.5,0.027,37.813242,-122.297602
1346092899,2.5,0.028,37.813238,-122.297578
1346092900,2.5,0.027,37.813215,-122.297542
1346092901,2.5,0.026,37.81321,-122.297532
1346092902,2.5,0.027,37.813202,-122.29752
1346092903,2.5,0.027,37.81319,-122.297505
1346092904,2.5,0.028,37.81319,-122.2975
1346092905,2.5,0.027,37.813183,-122.297495
1346092906,2.5,0.029,37.813168,-122.297477
1346092907,2.5,0.029,37.813165,-122.297455
1346092908,2.5,0.028,37.813162,-122.297435
1346092909,2.5,0.027,37.813155,-122.29742
1346092910,2.5,0.028,37.81315,-122.297403
1346092911,2.5,0.027,37.813133,-122.297383
1346092912,2.5,0.027,37.813125,-122.297363
1346092913,2.5,0.028,37.813122,-122.297345
1346092914,2.5,0.028,37.813103,-122.297322
1346092915,2.5,0.028,37.813083,-122.297297
1346092916,2.5,0.028,37.813065,-122.297285
1346092917,2.5,0.027,37.813062,-122.29728
1346092918,2.5,0.029,37.813052,-122.29726
1346092919,2.5,0.03,37.81304,-122.297228
1346092920,2.5,0.03,37.813032,-122.29722
1346092921,2.5,0.03,37.81303,-122.29722
1346092922,2.5,0.028,37.813022,-122.297213
1346092923,2.5,0.029,37.81302,-122.297207
1346092924,2.5,0.029,37.812962,-122.29714
1346092925,2.5,0.028,37.812937,-122.297105
1346092926,2.5,0.027,37.812917,-122.29707
1346092927,2.5,0.027,37.812902,-122.29704
1346092928,2.5,0.027,37.812892,-122.297017
1346092929,2.5,0.027,37.812885,-122.296997
1346092930,2.5,0.028,37.812885,-122.296975
1346092931,2.5,0.029,37.812883,-122.29696
1346092932,2.5,0.028,37.812882,-122.296947
1346092933,2.5,0.029,37.812877,-122.296927
1346092934,2.5,0.028,37.812865,-122.296913
1346092935,2.5,0.029,37.812862,-122.29689
1346092936,2.5,0.03,37.812865,-122.29687
1346092937,2.5,0.028,37.812867,-122.29684
1346092938,2.5,0.027,37.812863,-122.296822
1346092939,2.5,0.027,37.812858,-122.296808
1346092940,2.5,0.029,37.812852,-122.296792
1346092941,2.5,0.029,37.812837,-122.29678
1346092942,2.5,0.029,37.81283,-122.296763
1346092943,2.5,0.028,37.812823,-122.296748
1346092944,2.5,0.027,37.812817,-122.296733
1346092945,2.5,0.028,37.812807,-122.296717
1346092946,2.5,0.028,37.812797,-122.296698
1346092947,2.5,0.029,37.812792,-122.296683
1346092948,2.5,0.026,37.812787,-122.296667
1346092949,2.5,0.028,37.81278,-122.296652
1346092950,2.5,0.029,37.812773,-122.296635
1346092951,2.5,0.028,37.812768,-122.296617
1346092952,2.5,0.028,37.812765,-122.296597
1346092953,2.5,0.028,37.812762,-122.296582
1346092954,2.5,0.027,37.812752,-122.29656
1346092955,2.5,0.028,37.812747,-122.296545
