utc,filter,pm,lat,lon
1323893164,2.5,0.068,37.813283,-122.297475
1323893165,2.5,0.069,37.813282,-122.297347
1323893166,2.5,0.069,37.813283,-122.297343
1323893167,2.5,0.067,37.813285,-122.297343
1323893168,2.5,0.067,37.813287,-122.297345
1323893169,2.5,0.068,37.813288,-122.29734
1323893170,2.5,0.07,37.81329,-122.297337
1323893171,2.5,0.07,37.813292,-122.297333
1323893172,2.5,0.068,37.813293,-122.297327
1323893173,2.5,0.068,37.813295,-122.297325
1323893174,2.5,0.068,37.813295,-122.297322
1323893175,2.5,0.069,37.81329,-122.297315
1323893176,2.5,0.07,37.813277,-122.297307
1323893177,2.5,0.067,37.813278,-122.297307
1323893178,2.5,0.068,37.813282,-122.297307
1323893179,2.5,0.069,37.813287,-122.297308
1323893180,2.5,0.069,37.813288,-122.297313
1323893181,2.5,0.068,37.813292,-122.29731
1323893182,2.5,0.069,37.813287,-122.297302
1323893183,2.5,0.068,37.81328,-122.297293
1323893184,2.5,0.065,37.813268,-122.297285
1323893185,2.5,0.066,37.813263,-122.297273
1323893186,2.5,0.066,37.81326,-122.297258
1323893187,2.5,0.066,37.813277,-122.29723
1323893188,2.5,0.067,37.813275,-122.297222
1323893189,2.5,0.069,37.813245,-122.297237
1323893190,2.5,0.069,37.813175,-122.297283
1323893191,2.5,0.068,37.81324,-122.297208
1323893192,2.5,0.067,37.813133,-122.297288
1323893193,2.5,0.066,37.813313,-122.297108
1323893194,2.5,0.069,37.813192,-122.2972
1323893195,2.5,0.069,37.813185,-122.297192
1323893196,2.5,0.068,37.81328,-122.29709
1323893197,2.5,0.067,37.813105,-122.297235
1323893198,2.5,0.069,37.81324,-122.2971
1323893200,2.5,0.067,37.813097,-122.297202
1323893201,2.5,0.068,37.813135,-122.297153
1323893202,2.5,0.067,37.813093,-122.297175
1323893203,2.5,0.067,37.813122,-122.297132
1323893206,2.5,0.068,37.812987,-122.297117
1323893208,2.5,0.075,37.813208,-122.29691
1323893209,2.5,0.072,37.813142,-122.296963
1323893210,2.5,0.068,37.813013,-122.29708
1323893211,2.5,0.071,37.812993,-122.297085
1323893212,2.5,0.075,37.813025,-122.29709
1323893213,2.5,0.07,37.813158,-122.29699
1323893214,2.5,0.066,37.813092,-122.296997
1323893215,2.5,0.065,37.81309,-122.29696
1323893216,2.5,0.067,37.812965,-122.297025
1323893217,2.5,0.067,37.81308,-122.296915
1323893218,2.5,0.067,37.813078,-122.296897
1323893219,2.5,0.065,37.81301,-122.296895
1323893220,2.5,0.064,37.812813,-122.297052
1323893223,2.5,0.066,37.812965,-122.296938
1323893224,2.5,0.067,37.813023,-122.29686
1323893227,2.5,0.067,37.813042,-122.296775
1323893228,2.5,0.065,37.813,-122.296868
1323893229,2.5,0.066,37.813013,-122.296897
1323893230,2.5,0.066,37.812997,-122.296812
1323893231,2.5,0.065,37.81299,-122.296815
1323893232,2.5,0.068,37.812988,-122.296807
1323893233,2.5,0.07,37.812937,-122.296835
1323893234,2.5,0.067,37.81293,-122.296833
1323893235,2.5,0.068,37.812792,-122.296942
1323893238,2.5,0.069,37.81292,-122.296773
1323893239,2.5,0.069,37.812885,-122.296785
1323893240,2.5,0.068,37.813007,-122.296667
1323893241,2.5,0.068,37.81298,-122.2966
1323893242,2.5,0.068,37.812987,-122.297002
1323893243,2.5,0.067,37.812975,-122.296983
1323893244,2.5,0.066,37.812963,-122.296968
1323893246,2.5,0.066,37.812925,-122.296943
1323893247,2.5,0.07,37.812885,-122.296907
1323893248,2.5,0.069,37.812877,-122.29689
1323893249,2.5,0.069,37.812837,-122.29686
1323893250,2.5,0.069,37.812828,-122.296847
1323893251,2.5,0.066,37.812803,-122.296825
1323893252,2.5,0.069,37.812805,-122.296817
1323893253,2.5,0.068,37.812805,-122.296808
1323893254,2.5,0.067,37.812805,-122.2968
1323893255,2.5,0.068,37.812805,-122.29679
1323893256,2.5,0.068,37.812807,-122.29678
1323893257,2.5,0.064,37.812808,-122.29677
1323893258,2.5,0.065,37.812808,-122.296755
1323893259,2.5,0.067,37.812802,-122.296742
1323893260,2.5,0.066,37.812793,-122.29673
1323893261,2.5,0.067,37.812788,-122.29672
1323893262,2.5,0.068,37.812777,-122.296705
1323893263,2.5,0.069,37.812777,-122.296697
1323893264,2.5,0.068,37.812773,-122.296687
1323893265,2.5,0.069,37.81277,-122.296675
1323893266,2.5,0.067,37.812765,-122.296663
1323893267,2.5,0.068,37.812758,-122.296652
1323893268,2.5,0.068,37.812753,-122.29664
1323893269,2.5,0.067,37.812748,-122.296628
1323893270,2.5,0.067,37.812735,-122.296612
1323893271,2.5,0.068,37.812727,-122.296598
1323893272,2.5,0.069,37.81272,-122.296585
1323893273,2.5,0.069,37.81271,-122.296568
1323893274,2.5,0.066,37.812693,-122.29655
1323893275,2.5,0.066,37.812688,-122.296535
