utc,filter,pm,lat,lon
1364314747,2.5,0.009,37.815462,-122.290848
1364314748,2.5,0.01,37.81546,-122.290853
1364314749,2.5,0.01,37.815453,-122.290857
1364314750,2.5,0.01,37.815443,-122.290862
1364314751,2.5,0.01,37.815438,-122.290867
1364314752,2.5,0.011,37.815437,-122.290862
1364314753,2.5,0.01,37.815435,-122.290857
1364314754,2.5,0.011,37.815438,-122.290847
1364314755,2.5,0.011,37.815448,-122.290832
1364314756,2.5,0.01,37.815457,-122.290817
1364314757,2.5,0.01,37.815453,-122.290807
1364314758,2.5,0.01,37.815455,-122.290792
1364314759,2.5,0.01,37.81546,-122.290777
1364314760,2.5,0.01,37.815463,-122.290767
1364314761,2.5,0.01,37.815462,-122.290773
1364314762,2.5,0.01,37.815458,-122.29078
1364314763,2.5,0.01,37.815448,-122.29079
1364314764,2.5,0.009,37.815453,-122.290802
1364314765,2.5,0.009,37.815448,-122.290815
1364314766,2.5,0.011,37.815448,-122.290817
1364314767,2.5,0.012,37.815443,-122.290825
1364314768,2.5,0.011,37.815437,-122.290837
1364314769,2.5,0.009,37.815437,-122.29085
1364314770,2.5,0.01,37.815432,-122.290867
1364314771,2.5,0.01,37.815428,-122.290878
1364314772,2.5,0.01,37.815425,-122.290885
1364314773,2.5,0.011,37.815418,-122.29089
1364314774,2.5,0.01,37.815423,-122.290895
1364314775,2.5,0.01,37.81543,-122.290897
1364314776,2.5,0.01,37.815438,-122.29089
1364314777,2.5,0.01,37.815443,-122.290887
1364314778,2.5,0.01,37.81545,-122.290892
1364314779,2.5,0.011,37.81545,-122.290888
1364314780,2.5,0.01,37.815452,-122.290892
1364314781,2.5,0.01,37.815453,-122.290887
1364314782,2.5,0.01,37.81545,-122.290902
1364314783,2.5,0.009,37.815447,-122.290907
1364314784,2.5,0.009,37.815452,-122.290912
1364314785,2.5,0.01,37.815453,-122.290918
1364314786,2.5,0.01,37.815458,-122.290927
1364314787,2.5,0.01,37.815465,-122.290932
1364314788,2.5,0.01,37.815475,-122.290935
1364314789,2.5,0.01,37.815482,-122.290938
1364314790,2.5,0.012,37.815482,-122.290945
1364314791,2.5,0.01,37.815488,-122.290943
1364314792,2.5,0.009,37.815485,-122.290943
1364314793,2.5,0.01,37.815485,-122.290943
1364314794,2.5,0.011,37.815487,-122.290945
1364314795,2.5,0.01,37.815488,-122.290945
1364314796,2.5,0.01,37.815492,-122.290943
1364314797,2.5,0.009,37.81549,-122.290935
1364314798,2.5,0.01,37.815475,-122.29092
1364314799,2.5,0.01,37.815477,-122.290908
1364314800,2.5,0.01,37.815482,-122.290895
1364314801,2.5,0.01,37.81548,-122.290898
1364314802,2.5,0.011,37.815482,-122.290895
1364314803,2.5,0.011,37.815485,-122.290892
1364314804,2.5,0.011,37.815488,-122.290893
1364314805,2.5,0.011,37.815503,-122.29088
1364314806,2.5,0.01,37.815512,-122.29087
1364314807,2.5,0.01,37.815515,-122.290865
1364314808,2.5,0.01,37.815508,-122.290867
1364314809,2.5,0.013,37.81551,-122.290868
1364314810,2.5,0.013,37.815512,-122.290862
1364314811,2.5,0.011,37.815517,-122.290862
1364314812,2.5,0.011,37.815515,-122.290867
1364314813,2.5,0.011,37.81552,-122.290872
1364314814,2.5,0.011,37.81551,-122.290865
1364314815,2.5,0.011,37.815508,-122.29086
1364314816,2.5,0.01,37.815507,-122.290858
1364314817,2.5,0.01,37.815497,-122.290855
1364314818,2.5,0.01,37.81549,-122.290857
1364314819,2.5,0.011,37.81549,-122.290855
1364314820,2.5,0.012,37.81549,-122.290855
1364314821,2.5,0.011,37.815485,-122.290857
1364314822,2.5,0.012,37.815483,-122.290857
1364314823,2.5,0.012,37.815485,-122.290855
