utc,filter,pm,lat,lon
1321565389,2.5,0.003,37.813335,-122.297758
1321565390,2.5,0.003,37.813323,-122.297762
1321565391,2.5,0.003,37.813317,-122.297767
1321565392,2.5,0.003,37.813313,-122.297765
1321565393,2.5,0.003,37.81331,-122.297762
1321565394,2.5,0.004,37.813307,-122.29776
1321565395,2.5,0.005,37.813305,-122.297758
1321565396,2.5,0.003,37.813302,-122.297755
1321565397,2.5,0.003,37.813302,-122.297745
1321565398,2.5,0.004,37.813297,-122.29774
1321565399,2.5,0.003,37.813293,-122.297742
1321565400,2.5,0.003,37.813293,-122.297748
1321565401,2.5,0.003,37.813293,-122.297755
1321565402,2.5,0.003,37.813293,-122.297762
1321565403,2.5,0.003,37.813292,-122.297768
1321565404,2.5,0.003,37.813287,-122.297775
1321565405,2.5,0.003,37.813282,-122.297785
1321565406,2.5,0.004,37.813277,-122.2978
1321565407,2.5,0.005,37.813272,-122.29781
1321565408,2.5,0.004,37.813268,-122.297822
1321565409,2.5,0.003,37.813267,-122.297832
1321565410,2.5,0.003,37.813268,-122.297822
1321565411,2.5,0.003,37.813272,-122.297822
1321565412,2.5,0.003,37.813275,-122.297818
1321565413,2.5,0.003,37.813282,-122.297803
1321565414,2.5,0.003,37.813287,-122.297792
1321565415,2.5,0.003,37.813292,-122.297783
1321565416,2.5,0.002,37.813293,-122.297782
1321565417,2.5,0.003,37.813293,-122.297782
1321565418,2.5,0.002,37.813297,-122.29778
1321565419,2.5,0.003,37.813298,-122.297778
1321565420,2.5,0.004,37.813302,-122.297777
1321565421,2.5,0.003,37.813305,-122.297772
1321565422,2.5,0.003,37.813308,-122.297767
1321565423,2.5,0.003,37.813313,-122.297762
1321565424,2.5,0.002,37.813315,-122.297757
1321565425,2.5,0.003,37.813318,-122.297752
1321565426,2.5,0.002,37.81332,-122.297748
1321565427,2.5,0.002,37.813323,-122.297743
1321565428,2.5,0.003,37.813325,-122.29774
1321565429,2.5,0.003,37.813328,-122.297738
1321565430,2.5,0.003,37.813335,-122.29774
1321565431,2.5,0.003,37.813342,-122.297738
1321565432,2.5,0.003,37.813353,-122.297722
1321565433,2.5,0.003,37.813353,-122.297722
1321565434,2.5,0.003,37.813352,-122.297725
1321565435,2.5,0.003,37.81335,-122.29773
1321565436,2.5,0.003,37.813348,-122.297733
1321565437,2.5,0.003,37.813347,-122.297735
1321565438,2.5,0.002,37.813348,-122.297737
1321565439,2.5,0.002,37.81335,-122.297737
1321565440,2.5,0.003,37.81335,-122.297738
1321565441,2.5,0.003,37.81335,-122.29774
1321565442,2.5,0.003,37.813352,-122.29774
1321565443,2.5,0.003,37.813353,-122.297742
1321565444,2.5,0.003,37.813355,-122.297742
1321565445,2.5,0.003,37.813357,-122.297743
1321565446,2.5,0.003,37.813358,-122.297743
1321565447,2.5,0.003,37.81336,-122.297745
1321565448,2.5,0.003,37.81336,-122.297745
1321565449,2.5,0.003,37.81336,-122.297748
1321565450,2.5,0.003,37.813352,-122.297758
1321565451,2.5,0.003,37.813345,-122.297763
1321565452,2.5,0.003,37.81333,-122.297778
1321565453,2.5,0.003,37.81332,-122.297783
1321565454,2.5,0.005,37.813305,-122.297807
1321565455,2.5,0.005,37.813292,-122.297828
1321565456,2.5,0.002,37.81328,-122.297837
1321565457,2.5,0.003,37.813262,-122.297865
1321565458,2.5,0.003,37.813243,-122.297897
1321565459,2.5,0.004,37.81323,-122.297912
1321565460,2.5,0.003,37.813222,-122.29792
1321565461,2.5,0.003,37.813205,-122.297942
1321565462,2.5,0.003,37.813192,-122.297963
1321565463,2.5,0.002,37.813178,-122.297987
1321565464,2.5,0.003,37.813163,-122.298008
1321565465,2.5,0.003,37.813155,-122.298
1321565466,2.5,0.002,37.813147,-122.298008
1321565467,2.5,0.002,37.813153,-122.297968
1321565468,2.5,0.003,37.813157,-122.297935
1321565469,2.5,0.003,37.813155,-122.29793
1321565470,2.5,0.003,37.813148,-122.297938
1321565471,2.5,0.003,37.813135,-122.297968
1321565472,2.5,0.004,37.81312,-122.297995
1321565473,2.5,0.003,37.813107,-122.298008
1321565474,2.5,0.003,37.813092,-122.298038
