Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530100707
Firmware Version,3.0
Calibration Date,06/18/2013
Test Name,8530C_2-5_002
Test Start Time,12:40:35 PM
Test Start Date,07/17/2014
Test Length [D:H:M],0:0:53
Test Interval [M:S],0:1
Mass Average [mg/m3],0.006
Mass Minimum [mg/m3],0.000
Mass Maximum [mg/m3],0.052
Mass TWA [mg/m3],0.001
Photometric User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,3197

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
1,0.008,,
2,0.008,,
3,0.009,,
4,0.008,,
5,0.007,,
6,0.008,,
7,0.008,,
8,0.009,,
9,0.008,,
10,0.007,,
11,0.007,,
12,0.007,,
13,0.007,,
14,0.007,,
15,0.008,,
16,0.011,,
17,0.009,,
18,0.008,,
19,0.008,,
20,0.007,,
21,0.008,,
22,0.007,,
23,0.007,,
24,0.007,,
25,0.007,,
26,0.008,,
27,0.007,,
28,0.009,,
29,0.010,,
30,0.007,,
31,0.006,,
32,0.006,,
33,0.008,,
34,0.007,,
35,0.007,,
36,0.009,,
37,0.009,,
38,0.007,,
39,0.007,,
40,0.007,,
41,0.008,,
42,0.008,,
43,0.008,,
44,0.007,,
45,0.008,,
46,0.007,,
47,0.008,,
48,0.008,,
49,0.009,,
50,0.009,,
51,0.007,,
52,0.007,,
53,0.008,,
54,0.008,,
55,0.009,,
56,0.013,,
57,0.020,,
58,0.021,,
59,0.018,,
60,0.018,,
61,0.016,,
62,0.011,,
63,0.008,,
64,0.008,,
65,0.007,,
66,0.007,,
67,0.008,,
68,0.009,,
69,0.010,,
70,0.010,,
71,0.009,,
72,0.008,,
73,0.008,,
74,0.007,,
75,0.009,,
76,0.009,,
77,0.009,,
78,0.008,,
79,0.009,,
80,0.009,,
81,0.010,,
82,0.010,,
83,0.011,,
84,0.009,,
85,0.008,,
86,0.009,,
87,0.010,,
88,0.008,,
89,0.009,,
90,0.009,,
91,0.008,,
92,0.008,,
93,0.009,,
94,0.008,,
95,0.008,,
96,0.009,,
97,0.008,,
98,0.009,,
99,0.008,,
100,0.008,,
101,0.009,,
102,0.009,,
103,0.009,,
104,0.009,,
105,0.009,,
106,0.009,,
107,0.008,,
108,0.009,,
109,0.009,,
110,0.008,,
111,0.008,,
112,0.008,,
113,0.008,,
114,0.008,,
115,0.009,,
116,0.009,,
117,0.009,,
118,0.009,,
119,0.009,,
120,0.008,,
121,0.008,,
122,0.008,,
123,0.008,,
124,0.008,,
125,0.009,,
126,0.008,,
127,0.008,,
128,0.009,,
129,0.009,,
130,0.011,,
131,0.009,,
132,0.009,,
133,0.009,,
134,0.008,,
135,0.008,,
136,0.008,,
137,0.008,,
138,0.008,,
139,0.009,,
140,0.009,,
141,0.008,,
142,0.007,,
143,0.008,,
144,0.009,,
145,0.009,,
146,0.008,,
147,0.009,,
148,0.009,,
149,0.009,,
150,0.008,,
151,0.009,,
152,0.008,,
153,0.009,,
154,0.008,,
155,0.009,,
156,0.009,,
157,0.010,,
158,0.009,,
159,0.008,,
160,0.009,,
161,0.009,,
162,0.008,,
163,0.008,,
164,0.008,,
165,0.008,,
166,0.008,,
167,0.009,,
168,0.009,,
169,0.009,,
170,0.009,,
171,0.009,,
172,0.009,,
173,0.009,,
174,0.009,,
175,0.008,,
176,0.009,,
177,0.009,,
178,0.008,,
179,0.008,,
180,0.009,,
181,0.009,,
182,0.010,,
183,0.009,,
184,0.008,,
185,0.008,,
186,0.009,,
187,0.007,,
188,0.007,,
189,0.008,,
190,0.008,,
191,0.008,,
192,0.008,,
193,0.008,,
194,0.008,,
195,0.008,,
196,0.008,,
197,0.007,,
198,0.008,,
199,0.009,,
200,0.008,,
201,0.008,,
202,0.008,,
203,0.009,,
204,0.009,,
205,0.008,,
206,0.007,,
207,0.007,,
208,0.009,,
209,0.009,,
210,0.008,,
211,0.009,,
212,0.009,,
213,0.008,,
214,0.008,,
215,0.009,,
216,0.009,,
217,0.009,,
218,0.008,,
219,0.008,,
220,0.008,,
221,0.009,,
222,0.009,,
223,0.010,,
224,0.010,,
225,0.008,,
226,0.008,,
227,0.009,,
228,0.009,,
229,0.008,,
230,0.008,,
231,0.008,,
232,0.009,,
233,0.009,,
234,0.008,,
235,0.009,,
236,0.009,,
237,0.009,,
238,0.010,,
239,0.010,,
240,0.010,,
241,0.010,,
242,0.010,,
243,0.009,,
244,0.009,,
245,0.009,,
246,0.009,,
247,0.010,,
248,0.011,,
249,0.010,,
250,0.010,,
251,0.009,,
252,0.009,,
253,0.009,,
254,0.009,,
255,0.009,,
256,0.009,,
257,0.009,,
258,0.008,,
259,0.009,,
260,0.009,,
261,0.009,,
262,0.009,,
263,0.009,,
264,0.009,,
265,0.009,,
266,0.009,,
267,0.009,,
268,0.011,,
269,0.011,,
270,0.008,,
271,0.009,,
272,0.010,,
273,0.010,,
274,0.010,,
275,0.009,,
276,0.009,,
277,0.010,,
278,0.010,,
279,0.011,,
280,0.011,,
281,0.010,,
282,0.011,,
283,0.010,,
284,0.010,,
285,0.010,,
286,0.009,,
287,0.009,,
288,0.010,,
289,0.011,,
290,0.011,,
291,0.010,,
292,0.011,,
293,0.011,,
294,0.011,,
295,0.010,,
296,0.011,,
297,0.011,,
298,0.011,,
299,0.012,,
300,0.011,,
301,0.012,,
302,0.011,,
303,0.011,,
304,0.012,,
305,0.014,,
306,0.013,,
307,0.013,,
308,0.013,,
309,0.013,,
310,0.012,,
311,0.013,,
312,0.013,,
313,0.011,,
314,0.012,,
315,0.012,,
316,0.011,,
317,0.011,,
318,0.012,,
319,0.012,,
320,0.012,,
321,0.011,,
322,0.011,,
323,0.011,,
324,0.011,,
325,0.011,,
326,0.011,,
327,0.011,,
328,0.011,,
329,0.011,,
330,0.011,,
331,0.011,,
332,0.011,,
333,0.011,,
334,0.011,,
335,0.011,,
336,0.011,,
337,0.011,,
338,0.011,,
339,0.011,,
340,0.011,,
341,0.011,,
342,0.010,,
343,0.010,,
344,0.010,,
345,0.011,,
346,0.010,,
347,0.009,,
348,0.010,,
349,0.010,,
350,0.010,,
351,0.010,,
352,0.009,,
353,0.008,,
354,0.008,,
355,0.009,,
356,0.008,,
357,0.008,,
358,0.009,,
359,0.009,,
360,0.010,,
361,0.009,,
362,0.008,,
363,0.008,,
364,0.009,,
365,0.009,,
366,0.011,,
367,0.013,,
368,0.009,,
369,0.009,,
370,0.008,,
371,0.008,,
372,0.008,,
373,0.008,,
374,0.009,,
375,0.009,,
376,0.010,,
377,0.010,,
378,0.009,,
379,0.009,,
380,0.009,,
381,0.009,,
382,0.009,,
383,0.009,,
384,0.009,,
385,0.009,,
386,0.010,,
387,0.009,,
388,0.008,,
389,0.008,,
390,0.008,,
391,0.008,,
392,0.008,,
393,0.008,,
394,0.008,,
395,0.008,,
396,0.008,,
397,0.008,,
398,0.008,,
399,0.009,,
400,0.008,,
401,0.008,,
402,0.007,,
403,0.007,,
404,0.008,,
405,0.009,,
406,0.008,,
407,0.008,,
408,0.008,,
409,0.007,,
410,0.008,,
411,0.008,,
412,0.008,,
413,0.007,,
414,0.009,,
415,0.009,,
416,0.009,,
417,0.008,,
418,0.008,,
419,0.008,,
420,0.008,,
421,0.008,,
422,0.008,,
423,0.007,,
424,0.007,,
425,0.007,,
426,0.007,,
427,0.007,,
428,0.007,,
429,0.007,,
430,0.009,,
431,0.010,,
432,0.007,,
433,0.007,,
434,0.007,,
435,0.007,,
436,0.006,,
437,0.007,,
438,0.007,,
439,0.007,,
440,0.007,,
441,0.007,,
442,0.007,,
443,0.006,,
444,0.007,,
445,0.008,,
446,0.007,,
447,0.006,,
448,0.006,,
449,0.007,,
450,0.007,,
451,0.007,,
452,0.006,,
453,0.006,,
454,0.007,,
455,0.007,,
456,0.006,,
457,0.007,,
458,0.006,,
459,0.007,,
460,0.006,,
461,0.006,,
462,0.006,,
463,0.006,,
464,0.006,,
465,0.007,,
466,0.007,,
467,0.006,,
468,0.006,,
469,0.006,,
470,0.006,,
471,0.007,,
472,0.007,,
473,0.007,,
474,0.006,,
475,0.007,,
476,0.007,,
477,0.007,,
478,0.006,,
479,0.007,,
480,0.006,,
481,0.006,,
482,0.006,,
483,0.006,,
484,0.006,,
485,0.006,,
486,0.006,,
487,0.007,,
488,0.007,,
489,0.007,,
490,0.007,,
491,0.007,,
492,0.006,,
493,0.006,,
494,0.007,,
495,0.009,,
496,0.007,,
497,0.006,,
498,0.007,,
499,0.007,,
500,0.006,,
501,0.006,,
502,0.006,,
503,0.006,,
504,0.007,,
505,0.006,,
506,0.007,,
507,0.007,,
508,0.006,,
509,0.006,,
510,0.006,,
511,0.006,,
512,0.006,,
513,0.007,,
514,0.007,,
515,0.006,,
516,0.007,,
517,0.007,,
518,0.007,,
519,0.007,,
520,0.007,,
521,0.006,,
522,0.007,,
523,0.007,,
524,0.006,,
525,0.007,,
526,0.007,,
527,0.008,,
528,0.008,,
529,0.008,,
530,0.007,,
531,0.007,,
532,0.007,,
533,0.007,,
534,0.007,,
535,0.007,,
536,0.007,,
537,0.008,,
538,0.007,,
539,0.008,,
540,0.009,,
541,0.009,,
542,0.008,,
543,0.008,,
544,0.008,,
545,0.008,,
546,0.008,,
547,0.008,,
548,0.007,,
549,0.007,,
550,0.007,,
551,0.007,,
552,0.008,,
553,0.008,,
554,0.009,,
555,0.008,,
556,0.007,,
557,0.008,,
558,0.008,,
559,0.008,,
560,0.008,,
561,0.007,,
562,0.008,,
563,0.008,,
564,0.008,,
565,0.009,,
566,0.009,,
567,0.008,,
568,0.008,,
569,0.007,,
570,0.007,,
571,0.007,,
572,0.008,,
573,0.008,,
574,0.008,,
575,0.007,,
576,0.007,,
577,0.007,,
578,0.007,,
579,0.007,,
580,0.007,,
581,0.007,,
582,0.007,,
583,0.007,,
584,0.007,,
585,0.006,,
586,0.007,,
587,0.007,,
588,0.007,,
589,0.007,,
590,0.008,,
591,0.009,,
592,0.007,,
593,0.007,,
594,0.007,,
595,0.007,,
596,0.008,,
597,0.008,,
598,0.008,,
599,0.007,,
600,0.007,,
601,0.006,,
602,0.008,,
603,0.009,,
604,0.007,,
605,0.007,,
606,0.007,,
607,0.007,,
608,0.009,,
609,0.009,,
610,0.007,,
611,0.007,,
612,0.007,,
613,0.007,,
614,0.007,,
615,0.009,,
616,0.008,,
617,0.008,,
618,0.008,,
619,0.009,,
620,0.007,,
621,0.006,,
622,0.008,,
623,0.008,,
624,0.007,,
625,0.008,,
626,0.007,,
627,0.006,,
628,0.006,,
629,0.007,,
630,0.007,,
631,0.008,,
632,0.008,,
633,0.008,,
634,0.008,,
635,0.007,,
636,0.008,,
637,0.007,,
638,0.007,,
639,0.006,,
640,0.006,,
641,0.006,,
642,0.006,,
643,0.006,,
644,0.007,,
645,0.006,,
646,0.006,,
647,0.006,,
648,0.006,,
649,0.006,,
650,0.006,,
651,0.007,,
652,0.007,,
653,0.007,,
654,0.006,,
655,0.006,,
656,0.006,,
657,0.007,,
658,0.007,,
659,0.007,,
660,0.006,,
661,0.007,,
662,0.008,,
663,0.006,,
664,0.006,,
665,0.007,,
666,0.007,,
667,0.006,,
668,0.006,,
669,0.006,,
670,0.006,,
671,0.006,,
672,0.007,,
673,0.007,,
674,0.007,,
675,0.007,,
676,0.006,,
677,0.006,,
678,0.006,,
679,0.007,,
680,0.006,,
681,0.007,,
682,0.007,,
683,0.007,,
684,0.007,,
685,0.007,,
686,0.008,,
687,0.008,,
688,0.008,,
689,0.008,,
690,0.008,,
691,0.008,,
692,0.007,,
693,0.008,,
694,0.009,,
695,0.008,,
696,0.008,,
697,0.009,,
698,0.009,,
699,0.008,,
700,0.009,,
701,0.009,,
702,0.008,,
703,0.008,,
704,0.008,,
705,0.008,,
706,0.008,,
707,0.007,,
708,0.008,,
709,0.008,,
710,0.007,,
711,0.006,,
712,0.006,,
713,0.007,,
714,0.007,,
715,0.007,,
716,0.007,,
717,0.006,,
718,0.006,,
719,0.008,,
720,0.008,,
721,0.007,,
722,0.006,,
723,0.006,,
724,0.006,,
725,0.008,,
726,0.008,,
727,0.007,,
728,0.007,,
729,0.007,,
730,0.007,,
731,0.006,,
732,0.006,,
733,0.007,,
734,0.007,,
735,0.008,,
736,0.008,,
737,0.007,,
738,0.007,,
739,0.007,,
740,0.007,,
741,0.007,,
742,0.007,,
743,0.007,,
744,0.007,,
745,0.007,,
746,0.008,,
747,0.008,,
748,0.009,,
749,0.008,,
750,0.007,,
751,0.007,,
752,0.008,,
753,0.007,,
754,0.007,,
755,0.007,,
756,0.007,,
757,0.007,,
758,0.006,,
759,0.006,,
760,0.006,,
761,0.007,,
762,0.007,,
763,0.008,,
764,0.009,,
765,0.007,,
766,0.007,,
767,0.007,,
768,0.007,,
769,0.007,,
770,0.007,,
771,0.007,,
772,0.006,,
773,0.006,,
774,0.006,,
775,0.006,,
776,0.006,,
777,0.006,,
778,0.007,,
779,0.007,,
780,0.007,,
781,0.007,,
782,0.008,,
783,0.007,,
784,0.008,,
785,0.008,,
786,0.006,,
787,0.006,,
788,0.007,,
789,0.007,,
790,0.007,,
791,0.007,,
792,0.007,,
793,0.007,,
794,0.007,,
795,0.007,,
796,0.007,,
797,0.006,,
798,0.006,,
799,0.007,,
800,0.007,,
801,0.006,,
802,0.006,,
803,0.005,,
804,0.006,,
805,0.006,,
806,0.006,,
807,0.006,,
808,0.007,,
809,0.006,,
810,0.005,,
811,0.006,,
812,0.007,,
813,0.007,,
814,0.007,,
815,0.006,,
816,0.006,,
817,0.006,,
818,0.006,,
819,0.006,,
820,0.006,,
821,0.006,,
822,0.007,,
823,0.007,,
824,0.007,,
825,0.006,,
826,0.006,,
827,0.006,,
828,0.006,,
829,0.006,,
830,0.007,,
831,0.006,,
832,0.006,,
833,0.006,,
834,0.006,,
835,0.006,,
836,0.007,,
837,0.006,,
838,0.006,,
839,0.007,,
840,0.007,,
841,0.007,,
842,0.006,,
843,0.006,,
844,0.007,,
845,0.007,,
846,0.006,,
847,0.007,,
848,0.007,,
849,0.006,,
850,0.007,,
851,0.008,,
852,0.008,,
853,0.007,,
854,0.006,,
855,0.006,,
856,0.007,,
857,0.007,,
858,0.006,,
859,0.005,,
860,0.006,,
861,0.007,,
862,0.006,,
863,0.006,,
864,0.006,,
865,0.007,,
866,0.008,,
867,0.006,,
868,0.007,,
869,0.006,,
870,0.007,,
871,0.007,,
872,0.006,,
873,0.006,,
874,0.006,,
875,0.006,,
876,0.006,,
877,0.007,,
878,0.007,,
879,0.006,,
880,0.006,,
881,0.007,,
882,0.007,,
883,0.007,,
884,0.007,,
885,0.006,,
886,0.007,,
887,0.007,,
888,0.006,,
889,0.006,,
890,0.006,,
891,0.006,,
892,0.007,,
893,0.007,,
894,0.007,,
895,0.006,,
896,0.006,,
897,0.008,,
898,0.007,,
899,0.006,,
900,0.006,,
901,0.007,,
902,0.006,,
903,0.006,,
904,0.006,,
905,0.006,,
906,0.006,,
907,0.005,,
908,0.006,,
909,0.006,,
910,0.006,,
911,0.007,,
912,0.007,,
913,0.013,,
914,0.006,,
915,0.006,,
916,0.006,,
917,0.006,,
918,0.007,,
919,0.006,,
920,0.005,,
921,0.005,,
922,0.006,,
923,0.005,,
924,0.005,,
925,0.007,,
926,0.005,,
927,0.005,,
928,0.006,,
929,0.006,,
930,0.006,,
931,0.005,,
932,0.005,,
933,0.005,,
934,0.005,,
935,0.005,,
936,0.005,,
937,0.005,,
938,0.006,,
939,0.007,,
940,0.006,,
941,0.006,,
942,0.006,,
943,0.005,,
944,0.005,,
945,0.005,,
946,0.006,,
947,0.007,,
948,0.006,,
949,0.006,,
950,0.006,,
951,0.006,,
952,0.005,,
953,0.005,,
954,0.005,,
955,0.005,,
956,0.006,,
957,0.006,,
958,0.006,,
959,0.006,,
960,0.006,,
961,0.005,,
962,0.006,,
963,0.005,,
964,0.005,,
965,0.005,,
966,0.005,,
967,0.006,,
968,0.006,,
969,0.006,,
970,0.007,,
971,0.007,,
972,0.005,,
973,0.005,,
974,0.006,,
975,0.006,,
976,0.006,,
977,0.007,,
978,0.007,,
979,0.006,,
980,0.006,,
981,0.006,,
982,0.005,,
983,0.005,,
984,0.005,,
985,0.005,,
986,0.005,,
987,0.006,,
988,0.006,,
989,0.006,,
990,0.006,,
991,0.005,,
992,0.006,,
993,0.007,,
994,0.006,,
995,0.006,,
996,0.005,,
997,0.005,,
998,0.005,,
999,0.005,,
1000,0.006,,
1001,0.006,,
1002,0.006,,
1003,0.006,,
1004,0.005,,
1005,0.006,,
1006,0.005,,
1007,0.005,,
1008,0.006,,
1009,0.006,,
1010,0.006,,
1011,0.005,,
1012,0.005,,
1013,0.006,,
1014,0.006,,
1015,0.005,,
1016,0.005,,
1017,0.005,,
1018,0.006,,
1019,0.005,,
1020,0.005,,
1021,0.006,,
1022,0.005,,
1023,0.005,,
1024,0.006,,
1025,0.005,,
1026,0.005,,
1027,0.006,,
1028,0.006,,
1029,0.005,,
1030,0.005,,
1031,0.006,,
1032,0.007,,
1033,0.005,,
1034,0.006,,
1035,0.006,,
1036,0.005,,
1037,0.005,,
1038,0.006,,
1039,0.006,,
1040,0.006,,
1041,0.006,,
1042,0.006,,
1043,0.007,,
1044,0.006,,
1045,0.006,,
1046,0.006,,
1047,0.006,,
1048,0.006,,
1049,0.007,,
1050,0.007,,
1051,0.006,,
1052,0.006,,
1053,0.005,,
1054,0.005,,
1055,0.006,,
1056,0.006,,
1057,0.007,,
1058,0.006,,
1059,0.007,,
1060,0.006,,
1061,0.006,,
1062,0.006,,
1063,0.006,,
1064,0.005,,
1065,0.007,,
1066,0.007,,
1067,0.006,,
1068,0.006,,
1069,0.006,,
1070,0.006,,
1071,0.006,,
1072,0.007,,
1073,0.006,,
1074,0.006,,
1075,0.006,,
1076,0.006,,
1077,0.006,,
1078,0.007,,
1079,0.006,,
1080,0.006,,
1081,0.007,,
1082,0.007,,
1083,0.006,,
1084,0.006,,
1085,0.006,,
1086,0.006,,
1087,0.005,,
1088,0.006,,
1089,0.006,,
1090,0.007,,
1091,0.006,,
1092,0.006,,
1093,0.006,,
1094,0.007,,
1095,0.007,,
1096,0.007,,
1097,0.007,,
1098,0.007,,
1099,0.007,,
1100,0.007,,
1101,0.006,,
1102,0.006,,
1103,0.006,,
1104,0.006,,
1105,0.007,,
1106,0.007,,
1107,0.007,,
1108,0.007,,
1109,0.007,,
1110,0.006,,
1111,0.006,,
1112,0.006,,
1113,0.006,,
1114,0.006,,
1115,0.006,,
1116,0.006,,
1117,0.006,,
1118,0.006,,
1119,0.006,,
1120,0.006,,
1121,0.007,,
1122,0.007,,
1123,0.007,,
1124,0.006,,
1125,0.006,,
1126,0.006,,
1127,0.006,,
1128,0.006,,
1129,0.007,,
1130,0.007,,
1131,0.007,,
1132,0.006,,
1133,0.006,,
1134,0.006,,
1135,0.007,,
1136,0.006,,
1137,0.006,,
1138,0.007,,
1139,0.006,,
1140,0.006,,
1141,0.007,,
1142,0.007,,
1143,0.007,,
1144,0.007,,
1145,0.006,,
1146,0.006,,
1147,0.006,,
1148,0.006,,
1149,0.007,,
1150,0.006,,
1151,0.006,,
1152,0.006,,
1153,0.006,,
1154,0.006,,
1155,0.007,,
1156,0.007,,
1157,0.006,,
1158,0.007,,
1159,0.007,,
1160,0.007,,
1161,0.008,,
1162,0.007,,
1163,0.007,,
1164,0.007,,
1165,0.007,,
1166,0.007,,
1167,0.007,,
1168,0.006,,
1169,0.007,,
1170,0.006,,
1171,0.007,,
1172,0.007,,
1173,0.007,,
1174,0.007,,
1175,0.007,,
1176,0.007,,
1177,0.007,,
1178,0.007,,
1179,0.007,,
1180,0.007,,
1181,0.006,,
1182,0.006,,
1183,0.006,,
1184,0.007,,
1185,0.006,,
1186,0.006,,
1187,0.007,,
1188,0.007,,
1189,0.007,,
1190,0.007,,
1191,0.006,,
1192,0.006,,
1193,0.007,,
1194,0.008,,
1195,0.007,,
1196,0.008,,
1197,0.008,,
1198,0.007,,
1199,0.006,,
1200,0.006,,
1201,0.006,,
1202,0.007,,
1203,0.007,,
1204,0.006,,
1205,0.007,,
1206,0.007,,
1207,0.007,,
1208,0.007,,
1209,0.006,,
1210,0.007,,
1211,0.007,,
1212,0.007,,
1213,0.006,,
1214,0.006,,
1215,0.006,,
1216,0.007,,
1217,0.007,,
1218,0.006,,
1219,0.007,,
1220,0.007,,
1221,0.007,,
1222,0.006,,
1223,0.007,,
1224,0.007,,
1225,0.007,,
1226,0.006,,
1227,0.007,,
1228,0.007,,
1229,0.006,,
1230,0.006,,
1231,0.006,,
1232,0.007,,
1233,0.006,,
1234,0.006,,
1235,0.006,,
1236,0.006,,
1237,0.007,,
1238,0.006,,
1239,0.006,,
1240,0.007,,
1241,0.007,,
1242,0.006,,
1243,0.006,,
1244,0.006,,
1245,0.006,,
1246,0.006,,
1247,0.006,,
1248,0.006,,
1249,0.006,,
1250,0.006,,
1251,0.007,,
1252,0.007,,
1253,0.007,,
1254,0.007,,
1255,0.006,,
1256,0.006,,
1257,0.006,,
1258,0.006,,
1259,0.006,,
1260,0.006,,
1261,0.006,,
1262,0.007,,
1263,0.006,,
1264,0.006,,
1265,0.006,,
1266,0.006,,
1267,0.007,,
1268,0.006,,
1269,0.006,,
1270,0.006,,
1271,0.006,,
1272,0.007,,
1273,0.006,,
1274,0.006,,
1275,0.006,,
1276,0.006,,
1277,0.006,,
1278,0.006,,
1279,0.006,,
1280,0.006,,
1281,0.006,,
1282,0.007,,
1283,0.008,,
1284,0.006,,
1285,0.007,,
1286,0.007,,
1287,0.006,,
1288,0.006,,
1289,0.006,,
1290,0.006,,
1291,0.006,,
1292,0.006,,
1293,0.006,,
1294,0.006,,
1295,0.006,,
1296,0.006,,
1297,0.006,,
1298,0.006,,
1299,0.006,,
1300,0.006,,
1301,0.006,,
1302,0.007,,
1303,0.006,,
1304,0.006,,
1305,0.005,,
1306,0.005,,
1307,0.006,,
1308,0.006,,
1309,0.007,,
1310,0.007,,
1311,0.006,,
1312,0.006,,
1313,0.006,,
1314,0.006,,
1315,0.005,,
1316,0.005,,
1317,0.006,,
1318,0.005,,
1319,0.006,,
1320,0.005,,
1321,0.005,,
1322,0.006,,
1323,0.006,,
1324,0.006,,
1325,0.006,,
1326,0.006,,
1327,0.006,,
1328,0.006,,
1329,0.006,,
1330,0.005,,
1331,0.005,,
1332,0.006,,
1333,0.007,,
1334,0.006,,
1335,0.006,,
1336,0.005,,
1337,0.006,,
1338,0.006,,
1339,0.006,,
1340,0.007,,
1341,0.007,,
1342,0.006,,
1343,0.006,,
1344,0.006,,
1345,0.006,,
1346,0.007,,
1347,0.006,,
1348,0.006,,
1349,0.006,,
1350,0.005,,
1351,0.006,,
1352,0.006,,
1353,0.006,,
1354,0.006,,
1355,0.007,,
1356,0.006,,
1357,0.006,,
1358,0.007,,
1359,0.006,,
1360,0.006,,
1361,0.006,,
1362,0.006,,
1363,0.014,,
1364,0.020,,
1365,0.009,,
1366,0.006,,
1367,0.006,,
1368,0.006,,
1369,0.007,,
1370,0.007,,
1371,0.005,,
1372,0.005,,
1373,0.005,,
1374,0.007,,
1375,0.007,,
1376,0.006,,
1377,0.006,,
1378,0.005,,
1379,0.006,,
1380,0.006,,
1381,0.006,,
1382,0.005,,
1383,0.006,,
1384,0.006,,
1385,0.006,,
1386,0.006,,
1387,0.006,,
1388,0.006,,
1389,0.007,,
1390,0.006,,
1391,0.005,,
1392,0.006,,
1393,0.006,,
1394,0.006,,
1395,0.007,,
1396,0.006,,
1397,0.006,,
1398,0.006,,
1399,0.007,,
1400,0.007,,
1401,0.006,,
1402,0.007,,
1403,0.006,,
1404,0.006,,
1405,0.007,,
1406,0.007,,
1407,0.006,,
1408,0.006,,
1409,0.006,,
1410,0.007,,
1411,0.007,,
1412,0.006,,
1413,0.006,,
1414,0.006,,
1415,0.006,,
1416,0.007,,
1417,0.007,,
1418,0.007,,
1419,0.007,,
1420,0.007,,
1421,0.007,,
1422,0.007,,
1423,0.007,,
1424,0.007,,
1425,0.007,,
1426,0.006,,
1427,0.006,,
1428,0.006,,
1429,0.006,,
1430,0.006,,
1431,0.006,,
1432,0.006,,
1433,0.006,,
1434,0.006,,
1435,0.006,,
1436,0.007,,
1437,0.007,,
1438,0.006,,
1439,0.006,,
1440,0.006,,
1441,0.006,,
1442,0.006,,
1443,0.006,,
1444,0.006,,
1445,0.006,,
1446,0.006,,
1447,0.006,,
1448,0.006,,
1449,0.006,,
1450,0.006,,
1451,0.006,,
1452,0.006,,
1453,0.007,,
1454,0.006,,
1455,0.006,,
1456,0.006,,
1457,0.006,,
1458,0.006,,
1459,0.007,,
1460,0.007,,
1461,0.006,,
1462,0.006,,
1463,0.006,,
1464,0.005,,
1465,0.006,,
1466,0.006,,
1467,0.006,,
1468,0.006,,
1469,0.006,,
1470,0.006,,
1471,0.007,,
1472,0.008,,
1473,0.007,,
1474,0.006,,
1475,0.006,,
1476,0.007,,
1477,0.007,,
1478,0.007,,
1479,0.006,,
1480,0.006,,
1481,0.007,,
1482,0.008,,
1483,0.007,,
1484,0.007,,
1485,0.007,,
1486,0.007,,
1487,0.007,,
1488,0.007,,
1489,0.007,,
1490,0.007,,
1491,0.007,,
1492,0.007,,
1493,0.006,,
1494,0.005,,
1495,0.006,,
1496,0.006,,
1497,0.007,,
1498,0.006,,
1499,0.006,,
1500,0.007,,
1501,0.007,,
1502,0.006,,
1503,0.006,,
1504,0.006,,
1505,0.006,,
1506,0.005,,
1507,0.006,,
1508,0.007,,
1509,0.007,,
1510,0.006,,
1511,0.006,,
1512,0.006,,
1513,0.006,,
1514,0.006,,
1515,0.006,,
1516,0.006,,
1517,0.006,,
1518,0.006,,
1519,0.006,,
1520,0.006,,
1521,0.006,,
1522,0.006,,
1523,0.007,,
1524,0.007,,
1525,0.006,,
1526,0.006,,
1527,0.006,,
1528,0.006,,
1529,0.006,,
1530,0.006,,
1531,0.006,,
1532,0.006,,
1533,0.006,,
1534,0.006,,
1535,0.005,,
1536,0.006,,
1537,0.007,,
1538,0.006,,
1539,0.006,,
1540,0.006,,
1541,0.007,,
1542,0.006,,
1543,0.007,,
1544,0.007,,
1545,0.006,,
1546,0.006,,
1547,0.006,,
1548,0.006,,
1549,0.006,,
1550,0.006,,
1551,0.007,,
1552,0.006,,
1553,0.006,,
1554,0.006,,
1555,0.005,,
1556,0.005,,
1557,0.006,,
1558,0.005,,
1559,0.006,,
1560,0.007,,
1561,0.006,,
1562,0.006,,
1563,0.006,,
1564,0.007,,
1565,0.007,,
1566,0.007,,
1567,0.006,,
1568,0.006,,
1569,0.006,,
1570,0.006,,
1571,0.007,,
1572,0.007,,
1573,0.008,,
1574,0.008,,
1575,0.007,,
1576,0.006,,
1577,0.007,,
1578,0.007,,
1579,0.007,,
1580,0.008,,
1581,0.008,,
1582,0.008,,
1583,0.007,,
1584,0.007,,
1585,0.007,,
1586,0.007,,
1587,0.007,,
1588,0.006,,
1589,0.006,,
1590,0.007,,
1591,0.007,,
1592,0.006,,
1593,0.007,,
1594,0.007,,
1595,0.007,,
1596,0.008,,
1597,0.008,,
1598,0.007,,
1599,0.007,,
1600,0.006,,
1601,0.006,,
1602,0.008,,
1603,0.007,,
1604,0.006,,
1605,0.007,,
1606,0.007,,
1607,0.007,,
1608,0.006,,
1609,0.007,,
1610,0.007,,
1611,0.007,,
1612,0.007,,
1613,0.006,,
1614,0.006,,
1615,0.007,,
1616,0.007,,
1617,0.006,,
1618,0.006,,
1619,0.007,,
1620,0.006,,
1621,0.006,,
1622,0.007,,
1623,0.006,,
1624,0.006,,
1625,0.006,,
1626,0.006,,
1627,0.007,,
1628,0.007,,
1629,0.007,,
1630,0.006,,
1631,0.007,,
1632,0.006,,
1633,0.006,,
1634,0.007,,
1635,0.006,,
1636,0.007,,
